"0" "1" "2" "3" "4" "5"
"Atp6v0b" 0.388349514563107 0.625 0.368421052631579 0.381818181818182 0.142857142857143 0.166666666666667
"Cetn3" 0.514563106796116 0.1625 0.210526315789474 0.163636363636364 0.178571428571429 0.166666666666667
"Klf3" 0.0776699029126214 0.15 0.0526315789473684 0.0181818181818182 0 0
"Mta1" 0.058252427184466 0 0 0.0727272727272727 0 0.0555555555555556
"Mcemp1" 0 0.175 0.0394736842105263 0 0 0
"Cys1" 0.0970873786407767 0 0.0394736842105263 0 0.0714285714285714 0
"Sptlc1" 0.0388349514563107 0 0.0131578947368421 0.0363636363636364 0 0.0555555555555556
"Api5" 0.058252427184466 0.05 0.0131578947368421 0.0545454545454545 0.0714285714285714 0
"Nat10" 0.029126213592233 0 0.0131578947368421 0 0 0
"Ppp1r12c" 0.029126213592233 0.05 0 0.127272727272727 0.214285714285714 0.111111111111111
"L3mbtl3" 0.029126213592233 0.0125 0.0263157894736842 0.0181818181818182 0 0.0555555555555556
"Gm43960" 0.00970873786407767 0 0.0131578947368421 0 0.0357142857142857 0.0555555555555556
"Nelfb" 0.0776699029126214 0.0375 0.0394736842105263 0.0545454545454545 0 0.111111111111111
"Dnm2" 0.029126213592233 0.025 0.0657894736842105 0.0727272727272727 0 0
"Gatad2a" 0.0485436893203883 0.0375 0.0263157894736842 0.0363636363636364 0.107142857142857 0.166666666666667
"Slc25a37" 0 0.0375 0.0131578947368421 0 0 0.0555555555555556
"Dnajc5" 0.0776699029126214 0.0625 0.0263157894736842 0.0181818181818182 0.107142857142857 0.111111111111111
"Slc25a51" 0.0388349514563107 0.025 0.0263157894736842 0.0909090909090909 0.0357142857142857 0.0555555555555556
"Clec4d" 0 0.45 0 0 0 0
"Nuak2" 0.00970873786407767 0.1375 0 0 0 0
"Zfp512" 0.029126213592233 0.05 0.0263157894736842 0 0.0357142857142857 0
"Tm6sf1" 0.00970873786407767 0.0625 0 0 0 0
"Nup107" 0.0194174757281553 0.0125 0.0131578947368421 0 0 0
"Tmem229b" 0 0.0375 0 0.0363636363636364 0 0
"Esam" 0 0.0125 0 0.436363636363636 0 0.0555555555555556
"Abcd4" 0.0485436893203883 0 0.0263157894736842 0 0 0
"Oxr1" 0.0485436893203883 0.0125 0.0921052631578947 0.0545454545454545 0.0357142857142857 0
"Mmp27" 0.058252427184466 0.025 0 0 0 0
"Mpv17" 0.194174757281553 0 0.0526315789473684 0 0 0
"Adcy6" 0.00970873786407767 0 0.0526315789473684 0.0545454545454545 0 0
"Stk19" 0.0679611650485437 0.0625 0.0657894736842105 0 0.0714285714285714 0.0555555555555556
"Egfl7" 0 0.0125 0 1.03636363636364 0 0.444444444444445
"Cipc" 0 0.0625 0 0.0181818181818182 0.0357142857142857 0
"Acsl4" 0 0.0375 0.0394736842105263 0 0 0.111111111111111
"Ncam1" 0.0485436893203883 0.025 0.0131578947368421 0.0363636363636364 0.857142857142857 0
"Cad" 0.0194174757281553 0 0 0.0909090909090909 0 0
"Parvb" 0 0.0375 0 0.0909090909090909 0 0
"Eif2b3" 0.00970873786407767 0 0.0526315789473684 0.0181818181818182 0.0357142857142857 0
"Ptprj" 0.00970873786407767 0.1625 0.0394736842105263 0.163636363636364 0 0
"Ssrp1" 0.0970873786407767 0.05 0.105263157894737 0.109090909090909 0.0714285714285714 0.166666666666667
"Gba" 0.135922330097087 0.05 0.0394736842105263 0.0363636363636364 0 0
"C2cd3" 0 0.0125 0 0 0 0.0555555555555556
"Gria4" 0.0776699029126214 0 0.0131578947368421 0 0 0
"Psmd11" 0.106796116504854 0.125 0.157894736842105 0.0363636363636364 0.0714285714285714 0.277777777777778
"Snf8" 0.174757281553398 0.1875 0.118421052631579 0.309090909090909 0.285714285714286 0.277777777777778
"Snapc3" 0.029126213592233 0.05 0 0 0 0.0555555555555556
"Nsd1" 0.029126213592233 0.075 0.0657894736842105 0.0545454545454545 0.0357142857142857 0.0555555555555556
"Rpf2" 0.0776699029126214 0.0125 0 0.0545454545454545 0 0.0555555555555556
"Mpdz" 0.0679611650485437 0 0.0131578947368421 0.0545454545454545 0 0
"Pon2" 0.106796116504854 0.0875 0.0263157894736842 0.145454545454545 0.0714285714285714 0.166666666666667
"Glmp" 0.339805825242718 0.1875 0.131578947368421 0.0909090909090909 0.178571428571429 0.277777777777778
"Pccb" 0.0970873786407767 0 0 0 0.0357142857142857 0
"Krr1" 0.0388349514563107 0.0375 0.0526315789473684 0 0 0.111111111111111
"Amz2" 0.0970873786407767 0.025 0.0921052631578947 0 0.0357142857142857 0
"Vcl" 0.00970873786407767 0 0.0131578947368421 0 0 0
"Fdps" 0.0485436893203883 0 0.0131578947368421 0.109090909090909 0.0357142857142857 0.0555555555555556
"Drap1" 0.466019417475728 0.25 0.223684210526316 0.2 0.464285714285714 0.222222222222222
"Thbd" 0.223300970873786 0.0125 0.144736842105263 0.0727272727272727 0 0
"Rp2" 0 0.0375 0.0131578947368421 0.0363636363636364 0 0
"Pigb" 0.0679611650485437 0.0125 0.0394736842105263 0.0181818181818182 0.0357142857142857 0.0555555555555556
"Adgrl2" 0.00970873786407767 0.0125 0 0 0.0714285714285714 0
"Eif3a" 0.184466019417476 0.1 0.0789473684210526 0.0909090909090909 0.178571428571429 0.166666666666667
"Mark2" 0.106796116504854 0.1375 0.0263157894736842 0.0363636363636364 0 0.111111111111111
"Klhl13" 0.0485436893203883 0 0.0526315789473684 0.0181818181818182 0.0357142857142857 0
"1810022K09Rik" 0.242718446601942 0.175 0.157894736842105 0.0909090909090909 0.178571428571429 0.333333333333333
"Slc11a2" 0.00970873786407767 0 0 0 0.0357142857142857 0.0555555555555556
"Snrnp70" 0.135922330097087 0.1 0.0789473684210526 0.0363636363636364 0.107142857142857 0.111111111111111
"Ptprg" 0.0194174757281553 0 0.118421052631579 0.0181818181818182 0 0
"Mybbp1a" 0.029126213592233 0.05 0 0.0363636363636364 0.0357142857142857 0
"Myd88" 0.058252427184466 0.1 0.0131578947368421 0 0 0.0555555555555556
"Clip1" 0.0776699029126214 0.1 0 0.0545454545454545 0.0357142857142857 0.0555555555555556
"Oaz1" 2.43689320388349 2.7125 2.57894736842105 2.49090909090909 2.42857142857143 3.61111111111111
"Capn7" 0.00970873786407767 0 0 0 0 0.0555555555555556
"Sh3bp1" 0.0388349514563107 0.05 0.0263157894736842 0.0363636363636364 0 0.222222222222222
"Cyp2d22" 0.029126213592233 0 0.0131578947368421 0.0181818181818182 0 0
"Il18" 0.0194174757281553 0.025 0.0394736842105263 0 0 0
"Nfkb2" 0.029126213592233 0.0375 0.0394736842105263 0.0181818181818182 0.0357142857142857 0.0555555555555556
"Gpcpd1" 0.0776699029126214 0.3375 0.0263157894736842 0.109090909090909 0.0357142857142857 0.0555555555555556
"Hip1" 0.0194174757281553 0.05 0.0526315789473684 0.127272727272727 0.0357142857142857 0.0555555555555556
"Ppp1r15a" 0.203883495145631 0.2375 0.0921052631578947 0.109090909090909 0.142857142857143 0.388888888888889
"Myo1d" 0.0679611650485437 0.025 0.0526315789473684 0.0727272727272727 0.142857142857143 0
"Camsap1" 0.0485436893203883 0 0.0263157894736842 0.0181818181818182 0 0.0555555555555556
"Ust" 0.029126213592233 0 0.0263157894736842 0 0 0
"Rubcn" 0.058252427184466 0.0125 0 0.0545454545454545 0 0
"Phex" 0.0776699029126214 0 0 0 0.0357142857142857 0
"Mfng" 0 0.05 0 0.0545454545454545 0 0.0555555555555556
"Vars" 0.0194174757281553 0.0125 0.0263157894736842 0.0363636363636364 0 0.166666666666667
"Usp40" 0.00970873786407767 0.0125 0.0131578947368421 0.0181818181818182 0 0.111111111111111
"Dvl2" 0.0776699029126214 0 0 0.0363636363636364 0 0
"Ecm1" 0.669902912621359 0.0875 0.973684210526316 0.0181818181818182 0.392857142857143 0
"Plekho2" 0.029126213592233 0.1875 0.0526315789473684 0.0909090909090909 0.0714285714285714 0
"Commd2" 0.0776699029126214 0.0125 0.0131578947368421 0.0727272727272727 0.0357142857142857 0.111111111111111
"Copb2" 0.145631067961165 0 0.0789473684210526 0.0181818181818182 0 0.111111111111111
"Chordc1" 0.0194174757281553 0.1 0 0.0909090909090909 0.0357142857142857 0.0555555555555556
"Zfp451" 0.029126213592233 0.025 0.0394736842105263 0.0181818181818182 0.0357142857142857 0
"Trim2" 0.0485436893203883 0.025 0.0263157894736842 0.0363636363636364 0 0.0555555555555556
"Smap1" 0.116504854368932 0.05 0.0526315789473684 0.127272727272727 0.107142857142857 0.0555555555555556
"Trpm7" 0.0485436893203883 0.0375 0.0789473684210526 0.0363636363636364 0.0714285714285714 0.111111111111111
"Eral1" 0.029126213592233 0.05 0.0131578947368421 0.0181818181818182 0 0
"Zfp94" 0.0194174757281553 0 0 0.0363636363636364 0 0
"Man2c1" 0.00970873786407767 0.025 0 0.0727272727272727 0 0
"Herc1" 0.0388349514563107 0.025 0.0394736842105263 0.0181818181818182 0.0357142857142857 0.0555555555555556
"Mx1" 0 0.1 0 0 0 0
"Timm8b" 0.233009708737864 0.15 0.105263157894737 0.254545454545455 0.392857142857143 0.111111111111111
"Dpp7" 0.223300970873786 0 0 0 0 0
"Macf1" 0.0388349514563107 0.075 0.0131578947368421 0.127272727272727 0.0714285714285714 0.166666666666667
"Sat1" 0.660194174757281 2.65 0.894736842105263 1.18181818181818 1.07142857142857 0.666666666666667
"Ndufv1" 0.116504854368932 0.025 0.0394736842105263 0.181818181818182 0 0.111111111111111
"Slc45a3" 0.029126213592233 0 0.0263157894736842 0.0181818181818182 0 0
"Tbc1d24" 0.00970873786407767 0 0.0131578947368421 0.0181818181818182 0.0357142857142857 0.111111111111111
"Fnbp4" 0.029126213592233 0.0375 0.0263157894736842 0 0 0.0555555555555556
"Tradd" 0.058252427184466 0 0.0526315789473684 0.0181818181818182 0 0
"Plp1" 0.00970873786407767 0 0 0.236363636363636 0 0
"C1qc" 0 1.3875 0 0 0 0
"Atrx" 0.087378640776699 0.0375 0.0263157894736842 0.127272727272727 0.0357142857142857 0.0555555555555556
"Tspyl2" 0.029126213592233 0 0.0131578947368421 0.0181818181818182 0 0
"Clec10a" 0 0.0625 0 0 0 0
"Zbtb44" 0.106796116504854 0.075 0.0263157894736842 0.0363636363636364 0.0714285714285714 0.111111111111111
"Pola1" 0.058252427184466 0.025 0.0131578947368421 0 0 0
"Ptdss2" 0.058252427184466 0.0125 0 0 0 0.0555555555555556
"Rpl36a" 1.80582524271845 1.2625 1.55263157894737 1.58181818181818 1.32142857142857 3.05555555555556
"Setd7" 0.16504854368932 0.025 0.0394736842105263 0 0.0714285714285714 0
"Sass6" 0.0970873786407767 0.15 0.118421052631579 0.109090909090909 0.0357142857142857 0.111111111111111
"Gcn1l1" 0.029126213592233 0.025 0.105263157894737 0 0.0357142857142857 0
"Rpl10a" 1.02912621359223 1.3375 1.27631578947368 1.01818181818182 1.10714285714286 2.16666666666667
"Eif5a" 1.2621359223301 1.275 1.09210526315789 0.963636363636364 1.32142857142857 1.16666666666667
"Ralgapa2" 0.00970873786407767 0.0125 0.0131578947368421 0.0727272727272727 0 0
"Il2ra" 0.00970873786407767 0.0125 0 0.0181818181818182 0 0
"Cdk10" 0.0679611650485437 0.0375 0 0.0545454545454545 0.0357142857142857 0
"Bdnf" 0.0194174757281553 0.025 0 0 0.0357142857142857 0
"Stau2" 0.029126213592233 0 0 0.0363636363636364 0 0
"Pex7" 0.0679611650485437 0.025 0.0131578947368421 0 0.107142857142857 0.0555555555555556
"H2-D1" 1.32038834951456 3.0875 1.11842105263158 2.36363636363636 0.75 3.94444444444444
"Morc3" 0.029126213592233 0.125 0.0131578947368421 0.0181818181818182 0.0357142857142857 0.0555555555555556
"Scrn2" 0.00970873786407767 0 0.0131578947368421 0.0363636363636364 0 0.0555555555555556
"Ccnd3" 0.00970873786407767 0.1 0.0131578947368421 0.0727272727272727 0 0.444444444444444
"Vapb" 0.155339805825243 0.075 0.0394736842105263 0.0363636363636364 0.142857142857143 0.222222222222222
"Kat5" 0.029126213592233 0 0 0 0 0
"Itgb4" 0 0 0.0131578947368421 0.127272727272727 0 0
"Ppig" 0.116504854368932 0.1625 0.0921052631578947 0.236363636363636 0.0714285714285714 0.166666666666667
"Numb" 0 0 0.0657894736842105 0 0 0
"Decr2" 0.0776699029126214 0.025 0.0394736842105263 0 0 0
"Tanc2" 0.029126213592233 0.025 0 0.0545454545454545 0 0.0555555555555556
"Stox2" 0.0679611650485437 0.0125 0.0263157894736842 0.0181818181818182 0 0.0555555555555556
"Ppp1r7" 0.0776699029126214 0.0125 0.0526315789473684 0.0545454545454545 0 0.111111111111111
"Olfr607" 0.0485436893203883 0.075 0 0 0 0
"Ube2a" 0.116504854368932 0.225 0.0263157894736842 0.109090909090909 0 0.277777777777778
"Atl2" 0.00970873786407767 0.025 0.0657894736842105 0.0363636363636364 0 0.0555555555555556
"Ctsa" 0.349514563106796 0.45 0.0263157894736842 0.109090909090909 0.142857142857143 0.0555555555555556
"Brwd1" 0.029126213592233 0.025 0.0526315789473684 0.0727272727272727 0.0714285714285714 0.0555555555555556
"Snta1" 0.087378640776699 0 0 0.0363636363636364 0.0357142857142857 0
"Kmt2c" 0.0679611650485437 0 0.0131578947368421 0 0 0
"Calcoco1" 0.0485436893203883 0 0.0263157894736842 0 0 0.0555555555555556
"Bace1" 0.0679611650485437 0.0125 0 0.0545454545454545 0 0
"Sncaip" 0 0 0.0131578947368421 0.109090909090909 0.0357142857142857 0
"Abcb1a" 0.058252427184466 0.0375 0 0 0 0.0555555555555556
"Gaa" 0.310679611650485 0.025 0.0921052631578947 0.0363636363636364 0 0.0555555555555556
"Nod1" 0.00970873786407767 0.1 0 0.0363636363636364 0 0
"Foxp4" 0.00970873786407767 0.0125 0 0 0.0357142857142857 0.0555555555555556
"R3hdm4" 0.203883495145631 0.1625 0.105263157894737 0.0727272727272727 0.0714285714285714 0.333333333333333
"Mecp2" 0.0388349514563107 0.0125 0.0263157894736842 0.0181818181818182 0 0.0555555555555556
"Pbrm1" 0.106796116504854 0.0625 0.0789473684210526 0.127272727272727 0.214285714285714 0.166666666666667
"Mcm6" 0.00970873786407767 0.0125 0 0 0 0.111111111111111
"Mib2" 0.0679611650485437 0 0 0 0 0.0555555555555556
"Pex5l" 0.12621359223301 0 0 0 0 0
"Pim3" 0.0776699029126214 0.05 0 0.163636363636364 0 0.166666666666667
"Mxi1" 0.0970873786407767 0.075 0.0526315789473684 0.0545454545454545 0.0357142857142857 0.0555555555555556
"Tbc1d10c" 0 0.0125 0 0 0 0.611111111111111
"Dnm1l" 0.058252427184466 0 0.0657894736842105 0.0363636363636364 0.0714285714285714 0.0555555555555556
"Selplg" 0 0.6375 0 0 0 1.16666666666667
"Meis3" 0.087378640776699 0 0 0.0181818181818182 0.0357142857142857 0
"Kras" 0.0388349514563107 0.2 0.0526315789473684 0.145454545454545 0 0
"Spsb1" 0.0388349514563107 0 0.0263157894736842 0.0181818181818182 0 0
"Zbed3" 0.058252427184466 0 0 0.0545454545454545 0.0357142857142857 0
"Tpp1" 0.087378640776699 0.1 0.0921052631578947 0.0727272727272727 0 0
"Tollip" 0.058252427184466 0.025 0.0131578947368421 0.0545454545454545 0.0357142857142857 0
"Decr1" 0.058252427184466 0 0.105263157894737 0.0727272727272727 0.0357142857142857 0.0555555555555556
"Ddah2" 0.466019417475728 0.05 0.421052631578947 0.290909090909091 0.0714285714285714 0
"Tbc1d10b" 0.00970873786407767 0.025 0 0 0.0357142857142857 0.0555555555555556
"Frmd6" 0.12621359223301 0 0.0394736842105263 0.0181818181818182 0.0357142857142857 0
"Nedd4" 0.407766990291262 0.0125 0.342105263157895 0.145454545454545 0.321428571428571 0.111111111111111
"Xpo6" 0.029126213592233 0.0125 0.0131578947368421 0 0 0.111111111111111
"Ubqln4" 0.029126213592233 0.0125 0 0 0 0
"Gpr146" 0.0194174757281553 0.025 0 0.0727272727272727 0 0
"Zfp672" 0.0679611650485437 0.025 0.0394736842105263 0.145454545454545 0 0.111111111111111
"Mkln1" 0.12621359223301 0.0375 0.0526315789473684 0 0.178571428571429 0.0555555555555556
"Mast3" 0.0194174757281553 0.0375 0.0131578947368421 0.0363636363636364 0 0.0555555555555556
"Rps2" 2.80582524271845 3.075 3.84210526315789 3.65454545454545 3.21428571428571 6.16666666666667
"Metap2" 0.213592233009709 0.125 0.118421052631579 0.309090909090909 0.464285714285714 0.333333333333333
"Rasa2" 0.0485436893203883 0.0375 0.0131578947368421 0 0.0357142857142857 0.111111111111111
"Cct3" 0.16504854368932 0.0125 0.0789473684210526 0.0727272727272727 0.107142857142857 0
"Tnks" 0.00970873786407767 0.0125 0 0.0181818181818182 0.142857142857143 0
"Etfdh" 0.0194174757281553 0 0.0131578947368421 0.0181818181818182 0 0
"Stt3a" 0.203883495145631 0.025 0.144736842105263 0 0 0.111111111111111
"Atxn2l" 0.0776699029126214 0.0875 0.0394736842105263 0.0181818181818182 0.0357142857142857 0
"Sort1" 0.0194174757281553 0.0125 0 0.0181818181818182 0.0714285714285714 0
"Scyl2" 0.0194174757281553 0.0125 0 0.0181818181818182 0.0357142857142857 0
"B3glct" 0.087378640776699 0.075 0.0131578947368421 0 0 0.0555555555555556
"Atxn2" 0.00970873786407767 0.025 0.0131578947368421 0.0363636363636364 0.0714285714285714 0.166666666666667
"Nsmaf" 0.0388349514563107 0.025 0 0.0181818181818182 0.0714285714285714 0.0555555555555556
"Rpl18" 1.37864077669903 2.0125 1.39473684210526 1.63636363636364 1.10714285714286 5.05555555555556
"Galnt17" 0.029126213592233 0.05 0.0131578947368421 0.0181818181818182 0.0357142857142857 0.0555555555555556
"Nkain4" 0.0679611650485437 0 0.0921052631578947 0.0181818181818182 0 0
"Suco" 0.00970873786407767 0.025 0 0.0181818181818182 0 0
"Chmp1a" 0.0679611650485437 0.0625 0.105263157894737 0.0545454545454545 0.0714285714285714 0.166666666666667
"Yap1" 0.0679611650485437 0.0125 0.0789473684210526 0.0181818181818182 0.0357142857142857 0
"Pum3" 0.058252427184466 0.025 0.0263157894736842 0.0181818181818182 0.0357142857142857 0.111111111111111
"Kif1a" 0.029126213592233 0 0 0 0 0
"Tmem237" 0.087378640776699 0 0.0526315789473684 0.0181818181818182 0.0714285714285714 0
"Syne2" 0.029126213592233 0 0.0394736842105263 0 0.0357142857142857 0.166666666666667
"Styx" 0.029126213592233 0.1375 0.0394736842105263 0.0181818181818182 0.0357142857142857 0
"Cdipt" 0.058252427184466 0.0875 0.0789473684210526 0.0363636363636364 0 0.111111111111111
"Guk1" 0.16504854368932 0.075 0.118421052631579 0.2 0.357142857142857 0.222222222222222
"Iscu" 0.359223300970874 0.425 0.210526315789474 0.236363636363636 0.714285714285714 0.166666666666667
"Pnkd" 0.233009708737864 0.025 0.184210526315789 0.363636363636364 0.357142857142857 0.111111111111111
"Snrnp25" 0.0194174757281553 0.075 0.0263157894736842 0.0181818181818182 0.0714285714285714 0.333333333333333
"Pdcd11" 0.0485436893203883 0.025 0.131578947368421 0.0363636363636364 0 0.0555555555555556
"Cdh23" 0 0.0125 0 0 0 0.111111111111111
"Rpsa" 1.51456310679612 2.3 1.71052631578947 2.01818181818182 1.10714285714286 5.22222222222222
"Eif2b4" 0.0679611650485437 0.0625 0.105263157894737 0.0545454545454545 0 0.0555555555555556
"Camk2d" 0.0970873786407767 0.0625 0.0131578947368421 0.0727272727272727 0.107142857142857 0.0555555555555556
"Trim12a" 0.0485436893203883 0.0875 0.0394736842105263 0.0363636363636364 0 0.333333333333333
"Cep170" 0.0194174757281553 0.025 0.0657894736842105 0 0 0
"Rassf9" 0.0194174757281553 0 0.0263157894736842 0.0727272727272727 0 0
"9130401M01Rik" 0.0776699029126214 0.05 0.0789473684210526 0.0909090909090909 0 0.111111111111111
"Tspan12" 0.029126213592233 0 0.0789473684210526 0.0181818181818182 0 0
"Trnau1ap" 0.0485436893203883 0.0625 0.0921052631578947 0.0363636363636364 0.0714285714285714 0.222222222222222
"Tmem41a" 0.0388349514563107 0 0 0.0363636363636364 0 0.0555555555555556
"Man2a2" 0.0679611650485437 0.0125 0.0131578947368421 0.0363636363636364 0.0357142857142857 0.0555555555555556
"Cap1" 0.0194174757281553 0.1375 0 0.0363636363636364 0.0357142857142857 0.166666666666667
"Sez6" 0.00970873786407767 0.0125 0.0131578947368421 0 0 0
"Mbp" 0 0.0625 0 0.636363636363636 0.0357142857142857 0.166666666666667
"Srrt" 0.029126213592233 0.0625 0.0394736842105263 0.0545454545454545 0.0357142857142857 0.0555555555555556
"Cyp4f13" 0.0194174757281553 0.025 0.0131578947368421 0.0181818181818182 0 0.0555555555555556
"Teddm1b" 0.0194174757281553 0.0375 0 0 0 0
"Slc10a3" 0.00970873786407767 0.025 0.0263157894736842 0.0363636363636364 0 0.0555555555555556
"Itpk1" 0 0.0375 0 0.0727272727272727 0 0.0555555555555556
"Mib1" 0.0485436893203883 0.025 0.0394736842105263 0 0 0
"Dennd6a" 0.0194174757281553 0.025 0 0.0181818181818182 0.0357142857142857 0
"Stk38" 0.087378640776699 0.2625 0 0.0181818181818182 0 0.277777777777778
"Ube2f" 0.00970873786407767 0.1625 0.0131578947368421 0.0181818181818182 0.0714285714285714 0.166666666666667
"Prkacb" 0.00970873786407767 0 0.0263157894736842 0.0181818181818182 0.178571428571429 0.0555555555555556
"Ammecr1l" 0.058252427184466 0.0125 0.0394736842105263 0 0 0
"Azin1" 0.0679611650485437 0.0875 0.0526315789473684 0.127272727272727 0.178571428571429 0.111111111111111
"Cr1l" 0.116504854368932 0.025 0.0789473684210526 0.127272727272727 0.107142857142857 0.111111111111111
"Ap3s1" 0.213592233009709 0.225 0.0526315789473684 0.0363636363636364 0 0.222222222222222
"Echdc2" 0.106796116504854 0 0 0 0.107142857142857 0.0555555555555556
"Tmem243" 0.029126213592233 0.125 0.0131578947368421 0.0363636363636364 0.0357142857142857 0.222222222222222
"Fam129b" 0.0194174757281553 0.075 0.0131578947368421 0.0363636363636364 0 0
"Psmd13" 0.106796116504854 0.125 0.0921052631578947 0.0545454545454545 0.321428571428571 0.0555555555555556
"Taf12" 0.0679611650485437 0.0375 0.0263157894736842 0.0181818181818182 0.0357142857142857 0.0555555555555556
"A830018L16Rik" 0.00970873786407767 0.2375 0.0131578947368421 0.0181818181818182 0 0
"Cebpz" 0.0388349514563107 0.1375 0.0394736842105263 0.0909090909090909 0 0.111111111111111
"Asxl2" 0.0485436893203883 0.0875 0.0131578947368421 0.0181818181818182 0.0714285714285714 0.0555555555555556
"Rnf146" 0.00970873786407767 0.0125 0 0.0181818181818182 0.0357142857142857 0
"Pecam1" 0.485436893203883 0.75 1.01315789473684 2.18181818181818 0.857142857142857 0.666666666666667
"Pdlim5" 0.0679611650485437 0.0375 0.0131578947368421 0.0545454545454545 0.214285714285714 0.0555555555555556
"Dcp1b" 0.0194174757281553 0.0125 0 0.0363636363636364 0 0
"Helz" 0.058252427184466 0.0125 0.0131578947368421 0.0545454545454545 0 0.222222222222222
"Cplane1" 0.0679611650485437 0 0 0 0 0
"Rps24" 4.7378640776699 7.875 8.11842105263158 8.49090909090909 6.46428571428571 14.9444444444444
"Ube2k" 0.145631067961165 0.1875 0.0657894736842105 0.109090909090909 0.214285714285714 0.111111111111111
"Mindy2" 0.058252427184466 0.0375 0.0394736842105263 0.163636363636364 0 0.166666666666667
"Atg4c" 0.00970873786407767 0.0375 0 0.0727272727272727 0.0357142857142857 0
"Timm10b" 0.233009708737864 0.3625 0.0657894736842105 0.0727272727272727 0.0714285714285714 0.277777777777778
"Cdkal1" 0 0.0375 0.0131578947368421 0.0181818181818182 0 0
"Dbp" 0.0679611650485437 0 0.105263157894737 0 0 0.0555555555555556
"Gstm5" 0.242718446601942 0 0.276315789473684 0.0909090909090909 0.107142857142857 0
"Wiz" 0.0388349514563107 0.0125 0.0131578947368421 0 0.0357142857142857 0
"Arpp19" 0.368932038834951 0.3125 0.342105263157895 0.290909090909091 0.5 0.5
"Sfi1" 0.00970873786407767 0.0125 0 0.0181818181818182 0.0357142857142857 0.0555555555555556
"Rpl13" 2.63106796116505 2.525 2.9078947368421 2.63636363636364 2.03571428571429 5
"Fuz" 0.00970873786407767 0 0 0.0181818181818182 0.0357142857142857 0
"Pold2" 0.0485436893203883 0 0.0131578947368421 0.163636363636364 0.0357142857142857 0
"Osbpl1a" 0.0776699029126214 0.0125 0.0657894736842105 0 0 0
"Grn" 0.922330097087379 0.475 0.171052631578947 0.309090909090909 0.107142857142857 0.111111111111111
"Khk" 0.087378640776699 0.1 0 0.145454545454545 0.0714285714285714 0.0555555555555556
"Ccdc43" 0.00970873786407767 0 0 0.0181818181818182 0.0357142857142857 0.166666666666667
"Commd1" 0.184466019417476 0.1125 0.0657894736842105 0.0727272727272727 0.178571428571429 0.166666666666667
"Dnajc10" 0.087378640776699 0.05 0.118421052631579 0.0181818181818182 0.107142857142857 0
"Gna15" 0.00970873786407767 0.05 0 0 0 0.0555555555555556
"Dapk3" 0.0776699029126214 0.0125 0.0657894736842105 0.0727272727272727 0.0714285714285714 0.0555555555555556
"Tmem87a" 0.203883495145631 0.125 0.118421052631579 0 0.142857142857143 0.388888888888889
"Necap2" 0.0679611650485437 0.1 0 0 0.0357142857142857 0.111111111111111
"Hyou1" 0.058252427184466 0.0875 0.0394736842105263 0 0.0357142857142857 0.111111111111111
"Sft2d1" 0.106796116504854 0.2375 0 0.0545454545454545 0 0.0555555555555556
"Rnf144a" 0.0194174757281553 0.025 0.0394736842105263 0.0363636363636364 0 0
"Nudcd1" 0.00970873786407767 0.05 0 0.0363636363636364 0 0
"Slc39a14" 0.0194174757281553 0 0.0789473684210526 0.0181818181818182 0.0357142857142857 0
"Myh10" 0.0776699029126214 0 0.0657894736842105 0.0181818181818182 0.107142857142857 0
"Sin3a" 0.0194174757281553 0.05 0 0.0363636363636364 0.0357142857142857 0.111111111111111
"H2-Oa" 0 0.05 0 0.0545454545454545 0 0.0555555555555556
"Phf7" 0.029126213592233 0.025 0 0 0 0
"Gpr107" 0.0194174757281553 0.05 0.0131578947368421 0.0181818181818182 0 0.0555555555555556
"Rab27b" 0.00970873786407767 0.05 0 0 0 0.0555555555555556
"Dchs1" 0.0679611650485437 0 0 0 0.0357142857142857 0
"Dicer1" 0.00970873786407767 0.0375 0.0263157894736842 0 0 0
"Pcca" 0.00970873786407767 0 0 0.0545454545454545 0.0714285714285714 0
"Ubap2l" 0.0679611650485437 0.1375 0.0526315789473684 0.0363636363636364 0 0.277777777777778
"Pdk1" 0.029126213592233 0 0 0 0 0.0555555555555556
"Pag1" 0 0.0375 0 0 0 0
"Lats2" 0.0679611650485437 0.025 0.0657894736842105 0.0909090909090909 0 0.111111111111111
"Nucb2" 0.514563106796116 0.0375 0.25 0.109090909090909 0.0714285714285714 0
"Gnb4" 0.029126213592233 0.0125 0.0657894736842105 0.0727272727272727 0.178571428571429 0
"Etv1" 0.0194174757281553 0.0125 0.0394736842105263 0.0181818181818182 0.285714285714286 0
"Trmt2a" 0.0679611650485437 0.0125 0.0131578947368421 0.0363636363636364 0 0
"Cep290" 0.0194174757281553 0.0125 0.0394736842105263 0 0 0.0555555555555556
"Pigq" 0.00970873786407767 0 0.0131578947368421 0 0 0.0555555555555556
"Ltbr" 0.0776699029126214 0.0625 0.118421052631579 0 0 0.0555555555555556
"Eef1a1" 4.63106796116505 5.5875 6.81578947368421 7 6.14285714285714 10.6111111111111
"Tulp3" 0.0970873786407767 0.05 0.0263157894736842 0 0 0.0555555555555556
"Fam124a" 0.058252427184466 0 0.0394736842105263 0.0545454545454545 0.0357142857142857 0
"Kctd20" 0.0485436893203883 0.05 0.0394736842105263 0.0727272727272727 0.107142857142857 0
"Litaf" 0.0776699029126214 0.95 0.0526315789473684 0.0727272727272727 0 0.0555555555555556
