"0" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14"
"C2cd4c" 0 0.00276243093922652 0 0.00668896321070234 0.00363636363636364 0 0 0 0 0 0 0 0 0 0
"Shprh" 0.01440329218107 0.0386740331491713 0.045016077170418 0.0334448160535117 0.0509090909090909 0.0365296803652968 0.0212765957446809 0.0225988700564972 0.0384615384615385 0.0178571428571429 0.0289855072463768 0.0555555555555556 0 0.0588235294117647 0.0625
"Lmnb1" 0.104938271604938 0.207182320441989 0.215434083601286 0.120401337792642 0.0654545454545455 0.114155251141553 0.654255319148936 0.0847457627118644 1.59230769230769 0.160714285714286 0.246376811594203 0.944444444444444 1.47222222222222 0.205882352941176 0.09375
"Bcl9" 0.0288065843621399 0.00552486187845304 0.0192926045016077 0.0133779264214047 0.0290909090909091 0 0.0372340425531915 0.0225988700564972 0.00769230769230769 0 0 0 0.0277777777777778 0.0294117647058824 0
"Dtwd1" 0.0102880658436214 0.0110497237569061 0.00964630225080386 0.0367892976588629 0.00727272727272727 0 0 0.0112994350282486 0.0384615384615385 0 0 0.0185185185185185 0 0.0294117647058824 0.03125
"Vps35" 0.137860082304527 0.129834254143646 0.0803858520900321 0.157190635451505 0.116363636363636 0.0319634703196347 0.154255319148936 0.0677966101694915 0.2 0.0535714285714286 0.115942028985507 0.388888888888889 0.222222222222222 0.205882352941176 0.21875
"Gm14327" 0.00205761316872428 0 0 0 0.00363636363636364 0 0.0106382978723404 0 0 0 0 0.0185185185185185 0 0 0.03125
"Sos1" 0.0102880658436214 0.0303867403314917 0.00964630225080386 0.0301003344481605 0.0218181818181818 0 0.0265957446808511 0.00564971751412429 0.0384615384615385 0.0267857142857143 0 0 0 0.0294117647058824 0.03125
"Nans" 0.0905349794238683 0.157458563535912 0.102893890675241 0.157190635451505 0.0945454545454545 0.0684931506849315 0.186170212765957 0.0847457627118644 0.361538461538462 0.214285714285714 0.159420289855072 0.111111111111111 0.0277777777777778 0.117647058823529 0.28125
"H2-DMb1" 0.430041152263374 0.0110497237569061 0.00321543408360129 1.48829431438127 0.0254545454545455 0.0593607305936073 2.54255319148936 0.209039548022599 0.0153846153846154 0.0178571428571429 0.0144927536231884 0.666666666666667 0.138888888888889 0.0882352941176471 0.03125
"Olfr532" 0.00411522633744856 0.00828729281767956 0.00321543408360129 0.00334448160535117 0.00363636363636364 0 0.00531914893617021 0 0.00769230769230769 0 0 0.0185185185185185 0 0 0
"Arl4d" 0 0.00276243093922652 0.00321543408360129 0.00334448160535117 0 0.0045662100456621 0 0 0 0 0 0 0 0 0.125
"Polq" 0.00617283950617284 0.00552486187845304 0 0 0 0 0.00531914893617021 0.0112994350282486 0.123076923076923 0 0.0144927536231884 0 0 0.0294117647058824 0.03125
"Zfp994" 0.00823045267489712 0.0138121546961326 0.0160771704180064 0.0133779264214047 0.0218181818181818 0.0136986301369863 0.0159574468085106 0 0.0384615384615385 0 0.0144927536231884 0.0740740740740741 0 0.0294117647058824 0.0625
"E430018J23Rik" 0.00205761316872428 0.00828729281767956 0.0289389067524116 0 0.00727272727272727 0.0045662100456621 0.00531914893617021 0.00564971751412429 0.0307692307692308 0.00892857142857143 0.0144927536231884 0.0185185185185185 0 0 0
"Ube2q1" 0.0823045267489712 0.0966850828729282 0.0643086816720257 0.140468227424749 0.116363636363636 0.0045662100456621 0.0904255319148936 0.0451977401129943 0.1 0.0357142857142857 0.159420289855072 0.037037037037037 0 0.176470588235294 0.09375
"Fam91a1" 0.01440329218107 0.0359116022099447 0.0160771704180064 0.0434782608695652 0.0327272727272727 0.0228310502283105 0.0478723404255319 0.00564971751412429 0.0230769230769231 0.0357142857142857 0 0.0185185185185185 0 0.0294117647058824 0.125
"Rsf1" 0.34156378600823 0.140883977900552 0.228295819935691 0.240802675585284 0.196363636363636 0.210045662100457 0.223404255319149 0.242937853107345 0.207692307692308 0.0982142857142857 0.159420289855072 0.203703703703704 0.0833333333333333 0.147058823529412 0.1875
"Gtf2ird2" 0.0288065843621399 0.0165745856353591 0.022508038585209 0.0568561872909699 0.0181818181818182 0.0365296803652968 0.0478723404255319 0.0734463276836158 0.0307692307692308 0.0178571428571429 0 0 0.111111111111111 0.117647058823529 0.03125
"Cd81" 0.440329218106996 0.0165745856353591 0.305466237942122 2.11371237458194 0.0472727272727273 0.091324200913242 0.196808510638298 0.225988700564972 0.330769230769231 0.5625 0 0.0185185185185185 0.138888888888889 0.441176470588235 0
"Gm11346" 0.0967078189300411 0.107734806629834 0.0257234726688103 0.0267558528428094 0.123636363636364 0.0273972602739726 0.0212765957446809 0.0451977401129943 0.0230769230769231 0.0446428571428571 0.0434782608695652 0 0.0277777777777778 0.0588235294117647 0.125
"5430437J10Rik" 0 0 0 0.020066889632107 0 0 0.0425531914893617 0 0 0 0 0 0 0 0
"Gemin7" 0.131687242798354 0.149171270718232 0.106109324758842 0.130434782608696 0.152727272727273 0.0410958904109589 0.127659574468085 0.0621468926553672 0.184615384615385 0.116071428571429 0.173913043478261 0.12962962962963 0.0833333333333333 0.117647058823529 0.125
"Akr1e1" 0.00617283950617284 0.0276243093922652 0.00643086816720257 0.0468227424749164 0.0218181818181818 0.0045662100456621 0.0265957446808511 0.00564971751412429 0.0153846153846154 0.0446428571428571 0.0579710144927536 0.0185185185185185 0 0 0.03125
"Ptpn7" 0.0452674897119342 0.160220994475138 0.244372990353698 0.0301003344481605 0.0909090909090909 0.123287671232877 0.0372340425531915 0.0282485875706215 0.638461538461538 0.151785714285714 0.27536231884058 0.0555555555555556 0.0555555555555556 0.147058823529412 0.375
"Flywch2" 0 0 0.00643086816720257 0.00334448160535117 0 0 0.00531914893617021 0 0.0230769230769231 0.0178571428571429 0.0289855072463768 0 0 0 0
"Txndc16" 0.154320987654321 0.0248618784530387 0.118971061093248 0.0301003344481605 0.0254545454545455 0.0730593607305936 0.0319148936170213 0.141242937853107 0.0307692307692308 0.0178571428571429 0.0289855072463768 0.0555555555555556 0.0555555555555556 0.205882352941176 0.03125
"H2-M2" 0.00205761316872428 0 0.00321543408360129 0.00668896321070234 0.00363636363636364 0 0.0638297872340425 0 0 0 0 0 0 0 0
"Gabra2" 0.0267489711934156 0.0359116022099447 0.0418006430868167 0.0535117056856187 0.0254545454545455 0.0410958904109589 0.0159574468085106 0.0338983050847458 0.0384615384615385 0.0357142857142857 0 0.0740740740740741 0.0277777777777778 0 0
"Pdk3" 0.0534979423868313 0.0359116022099447 0.0321543408360129 0.0602006688963211 0.0654545454545455 0.0319634703196347 0.0531914893617021 0.0112994350282486 0.115384615384615 0.0357142857142857 0.0289855072463768 0.111111111111111 0 0.0882352941176471 0.09375
"Plk1" 0 0.00552486187845304 0 0.00668896321070234 0 0 0 0.0112994350282486 0.453846153846154 0 0 0 0 0 0
"Blm" 0.00823045267489712 0.0220994475138122 0.00643086816720257 0.00668896321070234 0.0327272727272727 0.0365296803652968 0.00531914893617021 0.0169491525423729 0.184615384615385 0.0267857142857143 0.0289855072463768 0 0.0277777777777778 0 0.09375
"Tmem131l" 0.117283950617284 0.0773480662983425 0.115755627009646 0.0969899665551839 0.0509090909090909 0.0639269406392694 0.170212765957447 0.124293785310734 0.138461538461538 0.0714285714285714 0.0289855072463768 0.0555555555555556 0 0.0882352941176471 0.0625
"Rad50" 0.0617283950617284 0.0607734806629834 0.0289389067524116 0.0568561872909699 0.0836363636363636 0.0365296803652968 0.0478723404255319 0.0282485875706215 0.153846153846154 0.241071428571429 0.159420289855072 0.0185185185185185 0.0555555555555555 0.0588235294117647 0.09375
"Ankzf1" 0.00617283950617284 0.0165745856353591 0.00643086816720257 0.0267558528428094 0.0181818181818182 0.0182648401826484 0 0.0564971751412429 0.0307692307692308 0 0.0144927536231884 0 0 0 0.03125
"Ptprb" 0.00205761316872428 0 0 0 0 0.0547945205479452 0.0159574468085106 0 0 0 0 0 0 0 0
"Gapdhs" 0 0.00276243093922652 0 0 0 0.0136986301369863 0 0 0.0153846153846154 0 0 0 0 0 0
"Bloc1s4" 0.0699588477366255 0.0828729281767956 0.0546623794212219 0.0501672240802676 0.0654545454545455 0.0182648401826484 0.0904255319148936 0.0112994350282486 0.0692307692307692 0.0267857142857143 0.101449275362319 0.0555555555555556 0.0555555555555556 0.176470588235294 0.21875
"Hs3st4" 0.00411522633744856 0.00276243093922652 0.00964630225080386 0.0100334448160535 0.00727272727272727 0.0045662100456621 0.00531914893617021 0.00564971751412429 0.0153846153846154 0 0 0 0 0 0
"Als2cl" 0.00823045267489712 0.0331491712707182 0.045016077170418 0.020066889632107 0.0872727272727273 0.0502283105022831 0.0159574468085106 0 0.0230769230769231 0.0357142857142857 0.0434782608695652 0.0185185185185185 0.0277777777777778 0 0
"Cbarp" 0.00617283950617284 0.0138121546961326 0.022508038585209 0.00334448160535117 0.0290909090909091 0.0319634703196347 0.0212765957446809 0.00564971751412429 0.00769230769230769 0.0714285714285714 0.0289855072463768 0.0185185185185185 0 0 0
"Acad8" 0.00617283950617284 0.0165745856353591 0.0160771704180064 0.0267558528428094 0.0218181818181818 0 0.0212765957446809 0 0.0307692307692308 0.0178571428571429 0 0.037037037037037 0 0 0
"Mettl2" 0.0617283950617284 0.0386740331491713 0.0482315112540193 0.0501672240802676 0.0363636363636364 0.0182648401826484 0.0319148936170213 0.0508474576271186 0.0615384615384615 0.0178571428571429 0.0579710144927536 0.037037037037037 0 0.0294117647058824 0
"Gm9903" 0 0.00276243093922652 0 0.00334448160535117 0.00363636363636364 0 0 0 0.00769230769230769 0 0 0 0 0 0
"Fermt3" 0.166666666666667 0.256906077348066 0.508038585209003 0.421404682274247 0.250909090909091 0.383561643835616 0.345744680851064 0.129943502824859 0.223076923076923 0.214285714285714 0.434782608695652 0.462962962962963 0.138888888888889 0.205882352941176 0.5
"Arhgap32" 0.00205761316872428 0 0.0128617363344051 0 0.00727272727272727 0.0228310502283105 0.0212765957446809 0 0.00769230769230769 0.00892857142857143 0.0144927536231884 0 0 0.0294117647058824 0
"Zfp58" 0.01440329218107 0.0138121546961326 0.00964630225080386 0.0100334448160535 0.0181818181818182 0 0.00531914893617021 0.00564971751412429 0.0230769230769231 0 0 0 0 0.0294117647058824 0
"Sesn2" 0.00411522633744856 0.0165745856353591 0.00964630225080386 0.040133779264214 0.00363636363636364 0.0091324200913242 0.0425531914893617 0.0225988700564972 0.0153846153846154 0.0178571428571429 0.0289855072463768 0.0740740740740741 0.0555555555555555 0 0
"Fgf1" 0 0 0 0.00334448160535117 0.00363636363636364 0 0.00531914893617021 0 0.00769230769230769 0.00892857142857143 0 0 0 0 0
"Mpzl3" 0.0123456790123457 0.0220994475138122 0.0418006430868167 0.00334448160535117 0.0145454545454545 0.0182648401826484 0.0265957446808511 0 0.0307692307692308 0.00892857142857143 0.0579710144927536 0.0185185185185185 0 0 0
"Rgs16" 0.00205761316872428 0.116022099447514 0 0 0.04 0.0547945205479452 0.0106382978723404 0.00564971751412429 0.0230769230769231 0.0178571428571429 0.0289855072463768 0 0 0 0.09375
"Cuedc1" 0.00617283950617284 0.0276243093922652 0.00321543408360129 0.020066889632107 0.0181818181818182 0 0 0.0112994350282486 0.0307692307692308 0.107142857142857 0.0434782608695652 0 0 0 0.1875
"Trim3" 0.00617283950617284 0.00552486187845304 0.00321543408360129 0.0434782608695652 0.00727272727272727 0.0091324200913242 0.0265957446808511 0.0112994350282486 0 0 0 0 0 0 0
"Tfip11" 0.0534979423868313 0.0801104972375691 0.0385852090032154 0.040133779264214 0.0363636363636364 0.0365296803652968 0.0265957446808511 0.0225988700564972 0.0230769230769231 0.178571428571429 0.072463768115942 0.0555555555555556 0.0555555555555556 0.0294117647058824 0.09375
"Etfa" 0.0987654320987654 0.110497237569061 0.0546623794212219 0.173913043478261 0.141818181818182 0.0502283105022831 0.207446808510638 0.0508474576271186 0.338461538461538 0.107142857142857 0.130434782608696 0.222222222222222 0.0555555555555556 0.0588235294117647 0.15625
"0610030E20Rik" 0.131687242798354 0.121546961325967 0.122186495176849 0.0769230769230769 0.0581818181818182 0.0410958904109589 0.0797872340425532 0.0677966101694915 0.176923076923077 0.0892857142857143 0.0869565217391304 0.0740740740740741 0.111111111111111 0.147058823529412 0.15625
"Pabpc4" 0.0473251028806584 0.0469613259668508 0.022508038585209 0.0234113712374582 0.0363636363636364 0.0502283105022831 0.0319148936170213 0.0395480225988701 0.1 0.0892857142857143 0.0289855072463768 0.0185185185185185 0.0277777777777778 0.117647058823529 0.125
"Gm40466" 0.00205761316872428 0.00552486187845304 0.0128617363344051 0.00334448160535117 0 0 0.0106382978723404 0 0.00769230769230769 0 0 0 0 0 0
"Mboat1" 0.00205761316872428 0.0220994475138122 0.00643086816720257 0.0100334448160535 0.0581818181818182 0 0.00531914893617021 0.0112994350282486 0.0153846153846154 0.0714285714285714 0.0869565217391304 0.037037037037037 0 0 0
"Nbas" 0.0123456790123457 0.0248618784530387 0.00321543408360129 0.0167224080267559 0.00727272727272727 0 0 0.0112994350282486 0.0153846153846154 0.00892857142857143 0.0434782608695652 0.037037037037037 0 0 0
"Zfp473" 0 0 0.00643086816720257 0.020066889632107 0.00363636363636364 0.0045662100456621 0.0159574468085106 0 0 0 0 0 0 0 0
"Zbtb21" 0.1440329218107 0.0773480662983425 0.0514469453376206 0.100334448160535 0.08 0.0547945205479452 0.0851063829787234 0.141242937853107 0.0384615384615385 0.1875 0.115942028985507 0.166666666666667 0.0277777777777778 0.147058823529412 0.03125
"Snx2" 0.481481481481481 0.0966850828729282 0.0803858520900321 0.387959866220736 0.109090909090909 0.0547945205479452 0.0957446808510638 0.259887005649718 0.107692307692308 0.0625 0.333333333333333 0.37037037037037 0.0555555555555556 0.617647058823529 0.125
"Mrps5" 0.0555555555555556 0.0635359116022099 0.0771704180064309 0.0668896321070234 0.12 0.045662100456621 0.0638297872340425 0.0451977401129943 0.169230769230769 0.0892857142857143 0.318840579710145 0.0740740740740741 0 0.147058823529412 0.09375
"Taf3" 0.0596707818930041 0.113259668508287 0.106109324758842 0.0936454849498328 0.0945454545454545 0.091324200913242 0.0531914893617021 0.0564971751412429 0.2 0.0892857142857143 0.072463768115942 0.111111111111111 0.0277777777777778 0.0588235294117647 0.0625
"Gm2a" 0.267489711934156 0.116022099447514 0.0289389067524116 0.752508361204013 0.229090909090909 0.178082191780822 3.76595744680851 0.418079096045198 0.0307692307692308 0.383928571428571 0.347826086956522 1.40740740740741 0.5 0.264705882352941 0.03125
"Vmn1r-ps47" 0.00411522633744856 0 0 0.00334448160535117 0 0.0091324200913242 0.0159574468085106 0.00564971751412429 0 0 0 0 0 0 0
"Rxrg" 0 0 0 0 0.00363636363636364 0 0.00531914893617021 0 0 0.00892857142857143 0 0 0 0 0
"Slc6a2" 0 0.00276243093922652 0 0 0 0.0182648401826484 0.00531914893617021 0 0.00769230769230769 0 0 0 0 0 0
"Acd" 0.102880658436214 0.069060773480663 0.102893890675241 0.0501672240802676 0.0363636363636364 0.045662100456621 0.074468085106383 0.0677966101694915 0.153846153846154 0.151785714285714 0.101449275362319 0.0555555555555556 0 0.0882352941176471 0.125
"Zfp956" 0.00823045267489712 0.00828729281767956 0.00321543408360129 0 0.00363636363636364 0.0091324200913242 0 0 0.00769230769230769 0.00892857142857143 0 0 0 0 0
"Fcer1a" 0 0.00276243093922652 0 0 0 0.0365296803652968 0 0 0 0.0625 0 0 0 0 0
"Polr1d" 0.61522633744856 0.732044198895028 0.517684887459807 0.391304347826087 0.578181818181818 0.155251141552511 0.457446808510638 0.384180790960452 0.653846153846154 0.517857142857143 0.710144927536232 0.462962962962963 0.277777777777778 1 0.90625
"Tnfsf10" 0 0.0441988950276243 0.00643086816720257 0.0100334448160535 0.0618181818181818 0.0228310502283105 0.0159574468085106 0 0.0230769230769231 0.0357142857142857 0.0289855072463768 0.111111111111111 0 0 0.0625
"Car2" 0.0329218106995885 0.143646408839779 0.0546623794212219 0.00668896321070234 0.0254545454545455 0.0365296803652968 0.106382978723404 0.00564971751412429 0.00769230769230769 0 0 0.037037037037037 0 0 2.375
"Tor3a" 0.0679012345679012 0.0414364640883978 0.00964630225080386 0.0702341137123746 0.0363636363636364 0.0136986301369863 0.0691489361702128 0.03954802259887 0.0307692307692308 0.0178571428571429 0.0434782608695652 0.12962962962963 0.0277777777777778 0.0294117647058824 0.0625
"Tma16" 0.150205761316872 0.110497237569061 0.0514469453376206 0.0802675585284281 0.116363636363636 0.0273972602739726 0.0638297872340425 0.11864406779661 0.0769230769230769 0.0625 0.115942028985507 0.037037037037037 0 0.117647058823529 0.125
"Otulinl" 0.0267489711934156 0.157458563535912 0.131832797427653 0.250836120401338 0.269090909090909 0.045662100456621 0.340425531914894 0.0112994350282486 0.0769230769230769 0.357142857142857 0.130434782608696 0.537037037037037 0.111111111111111 0.0588235294117647 0.28125
"Ostf1" 0.366255144032922 0.980662983425414 0.170418006430868 0.535117056856187 0.589090909090909 0.114155251141553 0.930851063829787 0.23728813559322 0.130769230769231 0.419642857142857 0.826086956521739 1.44444444444444 1.38888888888889 0.441176470588235 1.125
"Mertk" 0 0.00828729281767956 0 0.0735785953177257 0 0.0045662100456621 0.00531914893617021 0.0112994350282486 0.0153846153846154 0 0 0.0185185185185185 0 0 0
"P4ha1" 0.0205761316872428 0.0607734806629834 0.045016077170418 0.177257525083612 0.116363636363636 0.0867579908675799 0.0265957446808511 0.0225988700564972 0.0538461538461538 0.0625 0.0579710144927536 0.259259259259259 0.0555555555555555 0 0.0625
"Igha" 0.00411522633744856 0.00276243093922652 0 0 0 0 0 0.00564971751412429 0 0 0 0 0 0.0882352941176471 0
"Rabl2" 0 0 0.00321543408360129 0.00668896321070234 0.00363636363636364 0.0091324200913242 0.00531914893617021 0 0.00769230769230769 0.00892857142857143 0 0 0 0.0294117647058824 0.03125
"Nfib" 0.01440329218107 0.00828729281767956 0.00643086816720257 0.020066889632107 0.0218181818181818 0.0091324200913242 0.0159574468085106 0.0112994350282486 0 0.00892857142857143 0.0144927536231884 0.037037037037037 0 0 0.03125
"Map3k1" 2.23251028806584 0.571823204419889 0.64951768488746 0.331103678929766 0.621818181818182 1.05022831050228 0.712765957446808 2.11299435028249 0.4 0.473214285714286 0.420289855072464 0.351851851851852 0.277777777777778 1.58823529411765 0.4375
"Lman2l" 0.135802469135802 0.116022099447514 0.434083601286174 0.100334448160535 0.196363636363636 0.292237442922374 0.101063829787234 0.0734463276836158 0.307692307692308 0.0625 0.072463768115942 0.0555555555555556 0.0277777777777778 0.117647058823529 0.125
"Rab5if" 0.00617283950617284 0.00552486187845304 0.00964630225080386 0.0100334448160535 0.00363636363636364 0.0045662100456621 0.0106382978723404 0.0112994350282486 0.00769230769230769 0.0178571428571429 0 0 0 0 0
"Tifa" 0.0185185185185185 0 0.00321543408360129 0.217391304347826 0 0.0273972602739726 0.106382978723404 0.0225988700564972 0.00769230769230769 0.00892857142857143 0 0.240740740740741 0.111111111111111 0.0294117647058824 0
"Creb5" 0.174897119341564 1.19337016574586 2.86495176848875 0.605351170568562 2.08727272727273 1.61187214611872 0.49468085106383 0.282485875706215 3.59230769230769 0.6875 1.55072463768116 0.148148148148148 0.388888888888889 0.117647058823529 1.3125
"Cyb5r1" 0.0123456790123457 0.0110497237569061 0.00964630225080386 0.0367892976588629 0.0145454545454545 0.0091324200913242 0.0212765957446809 0.00564971751412429 0.0230769230769231 0 0 0.037037037037037 0.277777777777778 0 0.03125
"2310011J03Rik" 0.0473251028806584 0.0939226519337017 0.0546623794212219 0.123745819397993 0.0836363636363636 0.0319634703196347 0.101063829787234 0.0112994350282486 0.115384615384615 0.0535714285714286 0.130434782608696 0.203703703703704 0.0555555555555556 0.117647058823529 0.15625
"Ncs1" 0 0 0 0 0 0 0.0159574468085106 0 0.0153846153846154 0 0 0 0 0 0
"Hsf2bp" 0 0.00276243093922652 0 0.0100334448160535 0.00363636363636364 0 0.00531914893617021 0 0 0 0 0 0 0 0
"Mrpl57" 0.0905349794238683 0.201657458563536 0.122186495176849 0.117056856187291 0.134545454545455 0.132420091324201 0.191489361702128 0.0847457627118644 0.338461538461538 0.142857142857143 0.202898550724638 0.222222222222222 0.0555555555555556 0.0588235294117647 0.3125
"Ahcyl1" 0.0308641975308642 0.0441988950276243 0.00643086816720257 0.0434782608695652 0.0181818181818182 0.0091324200913242 0.0531914893617021 0.0282485875706215 0.107692307692308 0.0714285714285714 0.0869565217391304 0.0740740740740741 0 0.117647058823529 0.0625
"Cd86" 0.648148148148148 0.0718232044198895 0.0128617363344051 0.612040133779264 0.0509090909090909 0.0684931506849315 0.702127659574468 0.661016949152542 0.0307692307692308 0.00892857142857143 0.0579710144927536 0.592592592592593 0 0.5 0
"Irgm1" 0.01440329218107 0.0607734806629834 0.0321543408360129 0.0367892976588629 0.0872727272727273 0.0410958904109589 0.0425531914893617 0.0112994350282486 0.0461538461538462 0.0803571428571429 0 0.0555555555555555 0 0.0294117647058824 0.0625
"Pcsk1" 0 0 0 0 0 0.0228310502283105 0 0 0 0.0625 0 0 0 0.0294117647058824 0
"Rc3h2" 0.111111111111111 0.0828729281767956 0.0836012861736334 0.0535117056856187 0.0727272727272727 0.136986301369863 0.0585106382978723 0.135593220338983 0.0846153846153846 0.0357142857142857 0.115942028985507 0.0740740740740741 0 0.0882352941176471 0.03125
"Gm2581" 0.00823045267489712 0.00276243093922652 0 0.00334448160535117 0.00727272727272727 0 0.0159574468085106 0.00564971751412429 0 0.00892857142857143 0 0.0185185185185185 0 0 0
"Snx24" 0 0 0.00643086816720257 0.0836120401337793 0 0 0.0212765957446809 0 0 0 0 0.111111111111111 0 0 0
"Rpusd4" 0.0534979423868313 0.0414364640883978 0.0385852090032154 0.0568561872909699 0.0727272727272727 0.0273972602739726 0.0106382978723404 0.0451977401129944 0.0461538461538462 0.0357142857142857 0.0434782608695652 0.0555555555555556 0.0277777777777778 0.0588235294117647 0.03125
"Penk" 0 0.0165745856353591 0 0 0 0 0 0 0 0 0.0289855072463768 0 0.0277777777777778 0 0
"Il17rb" 0 0.00276243093922652 0.0160771704180064 0 0.00363636363636364 0 0.00531914893617021 0 0.0230769230769231 0.00892857142857143 0.0144927536231884 0 0 0 0
"Osbp" 0.00617283950617284 0.0220994475138122 0.00964630225080386 0.020066889632107 0.00363636363636364 0 0.0106382978723404 0.0112994350282486 0.0538461538461538 0.00892857142857143 0 0.037037037037037 0 0 0.03125
"Susd1" 0.0411522633744856 0.0276243093922652 0.0128617363344051 0.0367892976588629 0.0218181818181818 0.0136986301369863 0.0159574468085106 0.0338983050847458 0.0538461538461538 0.00892857142857143 0 0.0185185185185185 0 0.0294117647058824 0.0625
"Vamp8" 0.203703703703704 0.475138121546961 0.0836012861736334 0.672240802675585 0.214545454545455 0.136986301369863 0.670212765957447 0.209039548022599 0.138461538461538 0.267857142857143 0.492753623188406 0.833333333333333 0.972222222222222 0.382352941176471 0.5
"Cxcr5" 0.267489711934156 0.00552486187845304 0 0.0133779264214047 0 0 0.0106382978723404 0.152542372881356 0.00769230769230769 0.00892857142857143 0 0.037037037037037 0.0277777777777778 1.17647058823529 0
"Tcp11l1" 0.0390946502057613 0.0193370165745856 0.0192926045016077 0.0167224080267559 0.0290909090909091 0.0228310502283105 0.0212765957446808 0.00564971751412429 0.00769230769230769 0.0267857142857143 0.0144927536231884 0.0555555555555556 0 0.0294117647058824 0
"Mrpl4" 0.0823045267489712 0.204419889502762 0.067524115755627 0.103678929765886 0.109090909090909 0.0502283105022831 0.117021276595745 0.096045197740113 0.230769230769231 0.0625 0.260869565217391 0.111111111111111 0.0277777777777778 0.0588235294117647 0.28125
"Ubn1" 0.185185185185185 0.273480662983425 0.276527331189711 0.317725752508361 0.214545454545455 0.159817351598174 0.186170212765957 0.0903954802259887 0.2 0.223214285714286 0.376811594202899 0.5 0.111111111111111 0.205882352941176 0.28125
"Hsd17b11" 0.0452674897119342 0.0469613259668508 0.0578778135048231 0.150501672240803 0.0581818181818182 0.0136986301369863 0.127659574468085 0.0112994350282486 0.0153846153846154 0.0625 0.0289855072463768 0.0555555555555556 0.0555555555555556 0.0588235294117647 0.03125
"Map3k6" 0.00205761316872428 0 0 0.020066889632107 0 0.0091324200913242 0.00531914893617021 0 0.00769230769230769 0 0 0.0185185185185185 0 0 0
"Olfr351" 0.00617283950617284 0.00552486187845304 0 0.00668896321070234 0.0109090909090909 0 0.00531914893617021 0 0.00769230769230769 0.00892857142857143 0 0 0 0.0294117647058824 0
"Nek6" 0.0411522633744856 0.0441988950276243 0.00964630225080386 0.0668896321070234 0.00727272727272727 0.0319634703196347 0.0797872340425532 0.0225988700564972 0.0230769230769231 0.0535714285714286 0.072463768115942 0.0925925925925926 0.0277777777777778 0.0588235294117647 0.03125
"Rex1bd" 0.065843621399177 0.140883977900552 0.0418006430868167 0.160535117056856 0.12 0.0182648401826484 0.117021276595745 0.0790960451977401 0.361538461538462 0.142857142857143 0.202898550724638 0.185185185185185 0.0555555555555556 0.0588235294117647 0.15625
"Gm42372" 0.0102880658436214 0.0165745856353591 0.0128617363344051 0.0100334448160535 0.0181818181818182 0.0319634703196347 0.0106382978723404 0.0169491525423729 0.0538461538461538 0 0 0.037037037037037 0 0.0294117647058824 0.03125
"Znrd1" 0.181069958847737 0.124309392265193 0.122186495176849 0.107023411371237 0.101818181818182 0.045662100456621 0.111702127659574 0.163841807909605 0.292307692307692 0.267857142857143 0.27536231884058 0.166666666666667 0.111111111111111 0.176470588235294 0.125
"Olfr1156" 0.00205761316872428 0 0.00643086816720257 0.00334448160535117 0.00363636363636364 0 0.0106382978723404 0 0 0 0 0 0 0 0
"Samd4b" 0.0432098765432099 0.0276243093922652 0.022508038585209 0.103678929765886 0.0327272727272727 0.0228310502283105 0.0797872340425532 0.0395480225988701 0.0384615384615385 0.0803571428571428 0.0289855072463768 0.0925925925925926 0.0555555555555555 0 0.03125
"Baz1b" 0.119341563786008 0.149171270718232 0.157556270096463 0.0836120401337793 0.156363636363636 0.187214611872146 0.122340425531915 0.169491525423729 0.430769230769231 0.107142857142857 0.115942028985507 0.0740740740740741 0.0277777777777778 0.176470588235294 0.21875
"Cldnd1" 0.127572016460905 0.157458563535912 0.0578778135048231 0.147157190635451 0.109090909090909 0.0684931506849315 0.393617021276596 0.129943502824859 0.153846153846154 0.258928571428571 0.101449275362319 0.296296296296296 0.138888888888889 0.264705882352941 0.0625
"P2rx4" 0.390946502057613 0.0911602209944751 0.0771704180064309 0.501672240802676 0.109090909090909 0.150684931506849 0.308510638297872 0.418079096045198 0.0461538461538462 0.169642857142857 0.115942028985507 0.5 0.0833333333333333 0.441176470588235 0.03125
"Anapc13" 0.174897119341564 0.162983425414365 0.112540192926045 0.244147157190635 0.152727272727273 0.0776255707762557 0.25531914893617 0.112994350282486 0.484615384615385 0.169642857142857 0.246376811594203 0.351851851851852 0.0833333333333333 0.323529411764706 0.125
"Tmem87b" 0.037037037037037 0.0359116022099447 0.0192926045016077 0.0869565217391304 0.04 0.0319634703196347 0.0265957446808511 0.00564971751412429 0.0538461538461538 0.0267857142857143 0.0579710144927536 0.0185185185185185 0 0.0882352941176471 0.0625
"Pcgf2" 0.0246913580246914 0.0165745856353591 0.0128617363344051 0.0167224080267559 0.0218181818181818 0 0.00531914893617021 0.00564971751412429 0.0923076923076923 0.0357142857142857 0.0144927536231884 0 0 0 0.0625
"Dusp2" 0.744855967078189 1.69060773480663 0.202572347266881 0.204013377926421 0.403636363636364 0.287671232876712 0.420212765957447 0.338983050847458 0.0846153846153846 0.0714285714285714 0.217391304347826 0.777777777777778 0.444444444444444 0.441176470588235 1.5625
