"0" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19"
"Senp5" 0.014720314033366 0.00372670807453416 0.0101522842639594 0.00967117988394584 0.0166204986149584 0.0141242937853107 0.0121212121212121 0.0184049079754601 0.00921658986175115 0 0.0106951871657754 0.0233918128654971 0.0188679245283019 0 0.00819672131147541 0 0.0121951219512195 0 0.0444444444444444 0
"A630001G21Rik" 0.0166830225711482 0.00372670807453416 0.011844331641286 0.011605415860735 0.00277008310249307 0.00282485875706215 0.0151515151515152 0.0153374233128834 0.00921658986175115 0 0.0267379679144385 0.0175438596491228 0.0125786163522013 0 0.0163934426229508 0.00900900900900901 0 0.0588235294117647 0 0
"Mrpl38" 0.00588812561334642 0.00869565217391304 0.00169204737732657 0.0135396518375242 0.0193905817174515 0.00847457627118644 0.0121212121212121 0.0214723926380368 0 0.00523560209424084 0.0053475935828877 0.0175438596491228 0.0125786163522013 0 0 0.00900900900900901 0.0121951219512195 0.0196078431372549 0 0
"Hnrnpll" 0.0117762512266928 0.0124223602484472 0.00676818950930626 0.011605415860735 0.0193905817174515 0.0112994350282486 0.0181818181818182 0.0214723926380368 0.0184331797235023 0.0104712041884817 0.0053475935828877 0.0116959064327485 0.0314465408805031 0 0.0245901639344262 0 0.0121951219512195 0 0.0222222222222222 0.0384615384615385
"Alg3" 0.00196270853778214 0.00248447204968944 0.00169204737732657 0.00193423597678917 0.00277008310249307 0 0.00303030303030303 0.00920245398773006 0 0 0 0 0 0 0.00819672131147541 0 0 0.0196078431372549 0 0
"Ppan" 0.00588812561334642 0.00745341614906832 0.00846023688663283 0.00386847195357834 0.00831024930747922 0.00564971751412429 0.00303030303030303 0.00920245398773006 0.00921658986175115 0.0104712041884817 0 0.00584795321637427 0.0125786163522013 0 0.0163934426229508 0 0 0 0 0
"Rrbp1" 0.210009813542689 0.202484472049689 0.250423011844332 0.226305609284333 0.238227146814404 0.211864406779661 0.290909090909091 0.242331288343558 0.28110599078341 0.172774869109948 0.245989304812834 0.228070175438596 0.226415094339623 0.202614379084967 0.254098360655738 0.315315315315315 0.609756097560976 0.529411764705882 0.244444444444444 0.307692307692308
"Olfr1254" 0.00392541707556428 0 0.00169204737732657 0.00193423597678917 0 0.00282485875706215 0.00303030303030303 0.00306748466257669 0 0 0 0 0 0 0 0 0.0121951219512195 0.0196078431372549 0 0
"Wdr77" 0.0117762512266928 0.00248447204968944 0.00676818950930626 0.00967117988394584 0.00554016620498615 0.00282485875706215 0.00606060606060606 0.00920245398773006 0.0184331797235023 0.00523560209424084 0.0106951871657754 0 0.00628930817610063 0 0 0 0 0 0 0
"Tyw1" 0.00588812561334642 0.00496894409937888 0.00676818950930626 0.00386847195357834 0.00831024930747922 0.00282485875706215 0.00909090909090909 0.00920245398773006 0.0138248847926267 0 0.0053475935828877 0.0175438596491228 0.0251572327044025 0 0 0.018018018018018 0 0.0196078431372549 0 0
"Pds5b" 0.00686947988223749 0.00993788819875776 0.0050761421319797 0.0193423597678917 0.0110803324099723 0.00564971751412429 0.00909090909090909 0.00613496932515337 0.0138248847926267 0 0 0.0116959064327485 0.0251572327044025 0.0065359477124183 0.00819672131147541 0.027027027027027 0.0365853658536585 0.0196078431372549 0.0444444444444444 0
"Gja1" 0.00490677134445535 0.00248447204968944 0 0.00193423597678917 0.00831024930747922 0.00564971751412429 0 0 0 0 0 0 0 0.0065359477124183 0 0 0.0121951219512195 0 0 0
"Pank2" 0.00785083415112856 0.00745341614906832 0.00676818950930626 0.00193423597678917 0.00554016620498615 0.00564971751412429 0.0121212121212121 0.0153374233128834 0.00921658986175115 0.0157068062827225 0 0.0175438596491228 0.00628930817610063 0.0130718954248366 0 0.027027027027027 0.024390243902439 0 0 0
"Mrpl16" 0.0117762512266928 0.00869565217391304 0.00846023688663283 0.00773694390715667 0.0110803324099723 0.00564971751412429 0.00606060606060606 0.0184049079754601 0.00921658986175115 0.0104712041884817 0.0053475935828877 0 0 0.0130718954248366 0 0.00900900900900901 0.0121951219512195 0.0196078431372549 0 0
"H2-Q10" 0.00196270853778214 0.00248447204968944 0.00338409475465313 0.00193423597678917 0.00277008310249307 0 0 0.00613496932515337 0.00921658986175115 0 0 0 0.0125786163522013 0 0 0 0 0 0.0222222222222222 0
"Stk3" 0.0157016683022571 0.00869565217391304 0.0186125211505922 0.00967117988394584 0.0249307479224377 0.00564971751412429 0.0212121212121212 0.00613496932515337 0.0230414746543779 0 0.0053475935828877 0.0292397660818713 0.0125786163522013 0.0065359477124183 0.0163934426229508 0.018018018018018 0 0.0588235294117647 0 0
"Ctsc" 0.606476938174681 0.438509316770186 0.544839255499154 0.46615087040619 0.509695290858726 0.412429378531073 0.515151515151515 0.233128834355828 0.617511520737327 0.387434554973822 0.577540106951872 0.608187134502924 0.421383647798742 0.437908496732026 0.60655737704918 0.522522522522523 0.109756097560976 0.294117647058824 0.0222222222222222 0.115384615384615
"Riok3" 0.028459273797841 0.0273291925465838 0.0304568527918782 0.0174081237911025 0.038781163434903 0.0112994350282486 0.0363636363636364 0.0920245398773006 0.00460829493087558 0.0261780104712042 0.0213903743315508 0.0233918128654971 0.050314465408805 0.0065359477124183 0.00819672131147541 0.036036036036036 0 0.0392156862745098 0.0222222222222222 0
"Scyl3" 0.00392541707556428 0 0.00169204737732657 0.00773694390715667 0.0110803324099723 0.00564971751412429 0 0.0122699386503067 0.00921658986175115 0 0.0053475935828877 0.00584795321637427 0.0125786163522013 0 0.00819672131147541 0 0 0 0 0
"Ftl1" 2.45927379784102 3.10931677018634 2.34348561759729 1.9825918762089 2.01108033240997 2.73728813559322 2.26969696969697 2.26993865030675 2.94930875576037 2.78534031413613 2.88770053475936 2.03508771929825 1.64779874213836 2.4640522875817 2.71311475409836 2.1981981981982 0.621951219512195 0.764705882352941 0.377777777777778 0.0384615384615385
"Zcchc7" 0.0314033366045142 0.0372670807453416 0.0338409475465313 0.0793036750483559 0.0304709141274238 0.0169491525423729 0.0484848484848485 0.0582822085889571 0.0460829493087558 0.0157068062827225 0.0481283422459893 0.0292397660818713 0.0566037735849057 0.0196078431372549 0 0.036036036036036 0.0975609756097561 0.0392156862745098 0.0666666666666667 0.0769230769230769
"Insig2" 0.0117762512266928 0.0161490683229814 0.0186125211505922 0.0193423597678917 0.0166204986149584 0.019774011299435 0.0303030303030303 0.0276073619631902 0 0.00523560209424084 0.0106951871657754 0.00584795321637427 0.0125786163522013 0.0326797385620915 0.00819672131147541 0.018018018018018 0.0365853658536585 0 0.0444444444444444 0.115384615384615
"Tppp3" 0.0363101079489696 0.031055900621118 0.0169204737732657 0.00773694390715667 0.282548476454294 0.0141242937853107 0.103030303030303 0.0460122699386503 0.0506912442396313 0 0 0.0350877192982456 0.144654088050314 0.0588235294117647 0.0573770491803279 0.045045045045045 0 0.0588235294117647 0.0222222222222222 0.0769230769230769
"Traf3ip1" 0.00196270853778214 0.00124223602484472 0.00338409475465313 0 0.00277008310249307 0 0.00303030303030303 0.00920245398773006 0.00921658986175115 0 0 0.00584795321637427 0.00628930817610063 0.0065359477124183 0 0 0 0 0.0222222222222222 0
"Pltp" 0.0166830225711482 0.00869565217391304 0.0101522842639594 0 0.0138504155124654 0.0169491525423729 0.0333333333333333 0 0.0138248847926267 0.00523560209424084 0.0106951871657754 0.00584795321637427 0 0.0130718954248366 0 0 0 0.0588235294117647 0 0
"Aph1c" 0.0117762512266928 0.00372670807453416 0.0101522842639594 0.00967117988394584 0.00554016620498615 0.00564971751412429 0.0121212121212121 0.0276073619631902 0.0184331797235023 0.0157068062827225 0.0053475935828877 0.00584795321637427 0.00628930817610063 0.0065359477124183 0 0.00900900900900901 0.0121951219512195 0 0 0
"Cmas" 0.0117762512266928 0.00745341614906832 0.011844331641286 0.0212765957446809 0.0193905817174515 0.0112994350282486 0.0151515151515152 0.0153374233128834 0.0184331797235023 0.0157068062827225 0.0160427807486631 0 0.0314465408805031 0.0065359477124183 0.0245901639344262 0.00900900900900901 0.0121951219512195 0 0.0222222222222222 0
"Plcb3" 0.00686947988223749 0.00869565217391304 0.00676818950930626 0.00386847195357834 0.00277008310249307 0.00847457627118644 0.0121212121212121 0.00920245398773006 0.00460829493087558 0.00523560209424084 0.0053475935828877 0.00584795321637427 0.00628930817610063 0.0065359477124183 0.00819672131147541 0.018018018018018 0 0.0196078431372549 0.0444444444444444 0
"Capg" 0.0471050049067713 0.0459627329192547 0.0304568527918782 0.0773694390715667 0.257617728531856 0.0621468926553672 0.0909090909090909 0.184049079754601 0.0645161290322581 0.0261780104712042 0.0213903743315508 0.111111111111111 0.106918238993711 0.111111111111111 0.0573770491803279 0.027027027027027 0 0.274509803921569 0.0666666666666667 0
"Ppil2" 0.0107948969578018 0.0211180124223602 0.0101522842639594 0.00773694390715667 0.00831024930747922 0.019774011299435 0.0151515151515152 0.00920245398773006 0.00921658986175115 0.00523560209424084 0.0053475935828877 0.00584795321637427 0.0251572327044025 0 0.00819672131147541 0 0 0.0392156862745098 0 0
"Cep85" 0.0235525024533857 0.0248447204968944 0.0236886632825719 0.02321083172147 0.0277008310249307 0.019774011299435 0.0272727272727273 0.0122699386503067 0.0184331797235023 0.0575916230366492 0.0106951871657754 0.0233918128654971 0.10062893081761 0.0065359477124183 0.0163934426229508 0 0.0121951219512195 0.0392156862745098 0 0.0384615384615385
"Fn1" 0 0.0124223602484472 0.0050761421319797 0.0154738878143133 0.03601108033241 0.00847457627118644 0.0333333333333333 0.0184049079754601 0 0.00523560209424084 0 0.0116959064327485 0.0125786163522013 0.0784313725490196 0 0 0.024390243902439 1.27450980392157 0.244444444444444 0.653846153846154
"Nup214" 0.00785083415112856 0.0149068322981366 0.0101522842639594 0.011605415860735 0.00831024930747922 0.00564971751412429 0.0121212121212121 0.0153374233128834 0.00921658986175115 0.0104712041884817 0.0160427807486631 0.0116959064327485 0.00628930817610063 0.0196078431372549 0.00819672131147541 0.018018018018018 0.0365853658536585 0.0196078431372549 0 0.0769230769230769
"Ciapin1" 0.00490677134445535 0.00993788819875776 0.0135363790186125 0.00967117988394584 0 0.0141242937853107 0.0121212121212121 0.0122699386503067 0.0184331797235023 0.0104712041884817 0.0160427807486631 0.0175438596491228 0.00628930817610063 0.0065359477124183 0 0.00900900900900901 0 0 0.0222222222222222 0.0384615384615385
"Zfp74" 0.00588812561334642 0 0 0.00193423597678917 0.00277008310249307 0.00282485875706215 0.00909090909090909 0.00920245398773006 0 0 0.0053475935828877 0.00584795321637427 0 0 0 0 0 0.0196078431372549 0 0.0384615384615385
"Ikbkg" 0.00098135426889107 0.00248447204968944 0.00338409475465313 0.00580270793036751 0 0 0.00606060606060606 0.00613496932515337 0 0.00523560209424084 0.0053475935828877 0.00584795321637427 0.00628930817610063 0.0065359477124183 0 0.00900900900900901 0 0 0 0
"Nt5c2" 0.0255152109911678 0.0149068322981366 0.0135363790186125 0.0174081237911025 0.0166204986149584 0.00564971751412429 0.0181818181818182 0.0306748466257669 0.00460829493087558 0.0157068062827225 0.0320855614973262 0.0175438596491228 0.0251572327044025 0.0130718954248366 0.00819672131147541 0.036036036036036 0.024390243902439 0.0196078431372549 0.0222222222222222 0
"Taf1" 0.0107948969578018 0.0136645962732919 0.00846023688663283 0.00967117988394584 0.0166204986149584 0.0169491525423729 0.0151515151515152 0.00920245398773006 0.0138248847926267 0.0209424083769634 0.0106951871657754 0 0.0628930817610063 0.0130718954248366 0.0245901639344262 0.045045045045045 0.024390243902439 0.0784313725490196 0.0222222222222222 0
"Ninl" 0.00490677134445535 0 0.00676818950930626 0.00580270793036751 0 0.00282485875706215 0.00606060606060606 0 0 0 0 0.00584795321637427 0.00628930817610063 0 0.00819672131147541 0 0 0 0 0
"Cbfb" 0.014720314033366 0.0111801242236025 0.0101522842639594 0.0135396518375242 0.0304709141274238 0.019774011299435 0.0151515151515152 0.0337423312883436 0.0184331797235023 0.0157068062827225 0.0267379679144385 0.0116959064327485 0.0817610062893082 0.0196078431372549 0.0245901639344262 0 0 0.0392156862745098 0 0
"Yif1b" 0.00098135426889107 0 0.00169204737732657 0 0 0.00282485875706215 0 0.00306748466257669 0 0 0.0053475935828877 0 0 0 0 0 0 0 0 0
"Ap5m1" 0.00588812561334642 0.00372670807453416 0.00846023688663282 0.011605415860735 0.00831024930747922 0.00282485875706215 0.00909090909090909 0.00920245398773006 0.00460829493087558 0 0.0053475935828877 0.00584795321637427 0.00628930817610063 0 0.00819672131147541 0 0.0121951219512195 0.0196078431372549 0.0222222222222222 0
"Cyld" 0.0176643768400393 0.0062111801242236 0.027072758037225 0.02321083172147 0.03601108033241 0.0225988700564972 0.00909090909090909 0.0276073619631902 0.0368663594470046 0.0209424083769634 0 0.0116959064327485 0.050314465408805 0.0392156862745098 0.0245901639344262 0.00900900900900901 0.024390243902439 0.0588235294117647 0.0444444444444444 0
"Olfr1396" 0.00196270853778214 0.00248447204968944 0.00169204737732657 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Armc9" 0.00490677134445535 0.00372670807453416 0.0050761421319797 0.00773694390715667 0.00554016620498615 0.00564971751412429 0.00303030303030303 0 0.0138248847926267 0.00523560209424084 0 0 0.00628930817610063 0.0065359477124183 0.00819672131147541 0.00900900900900901 0 0.0392156862745098 0.0222222222222222 0
"Phc1" 0.00294406280667321 0.00372670807453416 0 0.00580270793036751 0.00277008310249307 0 0.00303030303030303 0.00306748466257669 0 0.00523560209424084 0 0 0.00628930817610063 0 0 0 0 0 0 0
"Tnfaip3" 0.00294406280667321 0.022360248447205 0.0135363790186125 0.0135396518375242 0 0.0451977401129944 0.00909090909090909 0.0214723926380368 0.00460829493087558 0.0104712041884817 0.0213903743315508 0.0350877192982456 0.0440251572327044 0 0.00819672131147541 0 0 0.0392156862745098 0.0444444444444444 0
"Sidt2" 0.00686947988223749 0.00372670807453416 0.0135363790186125 0.00193423597678917 0.00831024930747922 0.0112994350282486 0.00909090909090909 0.0122699386503067 0.00460829493087558 0.00523560209424084 0 0 0 0.0065359477124183 0.00819672131147541 0.00900900900900901 0 0.0196078431372549 0.0222222222222222 0
"Rabl6" 0.0098135426889107 0.00745341614906832 0.0152284263959391 0.0193423597678917 0.0138504155124654 0.019774011299435 0.0212121212121212 0.0184049079754601 0.0506912442396313 0.0157068062827225 0.0160427807486631 0.0116959064327485 0.0188679245283019 0.0065359477124183 0.0245901639344262 0.027027027027027 0.0121951219512195 0.0784313725490196 0 0.0769230769230769
"Chid1" 0.00883218842001963 0.0062111801242236 0.00676818950930626 0.0058027079303675 0.00554016620498615 0.00564971751412429 0 0 0 0.00523560209424084 0.0053475935828877 0.0116959064327485 0 0.0065359477124183 0 0 0.0121951219512195 0.0392156862745098 0.0444444444444444 0
"Ppp1r9a" 0.014720314033366 0.0149068322981366 0.0135363790186125 0.00773694390715667 0.00831024930747922 0 0.00303030303030303 0.00306748466257669 0.0138248847926267 0.0157068062827225 0.0106951871657754 0.0233918128654971 0.0125786163522013 0.0065359477124183 0.0163934426229508 0.027027027027027 0 0 0 0
"Tmem128" 0.014720314033366 0.00869565217391304 0.0152284263959391 0.00967117988394584 0.00277008310249307 0.00847457627118644 0.00606060606060606 0.0337423312883436 0.00921658986175115 0.0157068062827225 0.0106951871657754 0.00584795321637427 0.00628930817610063 0 0.0163934426229508 0.018018018018018 0.0121951219512195 0 0.0888888888888889 0
"Trim12c" 0.0117762512266928 0.0111801242236025 0.0152284263959391 0.0154738878143133 0.0221606648199446 0.019774011299435 0.0121212121212121 0.0245398773006135 0.0138248847926267 0.0157068062827225 0.0106951871657754 0.0467836257309941 0.0188679245283019 0.0261437908496732 0.00819672131147541 0.036036036036036 0.024390243902439 0.0588235294117647 0.0222222222222222 0
"Mrps17" 0.0117762512266928 0.0173913043478261 0.0203045685279188 0.02321083172147 0.0193905817174515 0.0141242937853107 0.0242424242424242 0.0368098159509202 0.0138248847926267 0.031413612565445 0.0267379679144385 0 0.0377358490566038 0.0196078431372549 0.0163934426229508 0 0.024390243902439 0.0980392156862745 0.0444444444444444 0.0384615384615385
"Upp2" 0.00294406280667321 0.00124223602484472 0.00338409475465313 0.00386847195357834 0.00277008310249307 0.00282485875706215 0.0121212121212121 0 0.00460829493087558 0 0 0 0 0 0.0163934426229508 0 0.0121951219512195 0 0 0
"Fstl1" 0.00294406280667321 0.00248447204968944 0 0.00386847195357834 0.00277008310249307 0.00282485875706215 0.00303030303030303 0 0.00921658986175115 0 0 0.0116959064327485 0.0125786163522013 0 0.0163934426229508 0.018018018018018 0.231707317073171 0 0.222222222222222 0.346153846153846
"Aff4" 0.0166830225711482 0.0248447204968944 0.0219966159052453 0.0328820116054159 0.0138504155124654 0.0169491525423729 0.0121212121212121 0.00306748466257669 0.0368663594470046 0.0209424083769633 0.0106951871657754 0.0292397660818713 0.00628930817610063 0.0065359477124183 0.00819672131147541 0.018018018018018 0.0487804878048781 0.0588235294117647 0 0.192307692307692
"Eif4a2" 0.0490677134445535 0.0459627329192547 0.050761421319797 0.0599613152804642 0.0193905817174515 0.0338983050847458 0.0212121212121212 0.0460122699386503 0.0460829493087558 0.06282722513089 0.0427807486631016 0.0350877192982456 0.050314465408805 0.0326797385620915 0.0327868852459016 0.0540540540540541 0.121951219512195 0 0.133333333333333 0.115384615384615
"Asb7" 0.00098135426889107 0.00372670807453416 0.0050761421319797 0.00967117988394584 0.00554016620498615 0.00282485875706215 0.00303030303030303 0.00306748466257669 0.00460829493087558 0 0 0 0 0 0.00819672131147541 0.00900900900900901 0 0 0.0222222222222222 0
"Hsd17b4" 0.0176643768400393 0.022360248447205 0.00676818950930626 0.0212765957446809 0.0304709141274238 0.0141242937853107 0.0181818181818182 0.0184049079754601 0.0184331797235023 0.0104712041884817 0.0160427807486631 0.0175438596491228 0.0377358490566038 0.0065359477124183 0.0327868852459016 0.00900900900900901 0 0.0392156862745098 0 0.0769230769230769
"Iqgap1" 0.113837095191364 0.109316770186335 0.11336717428088 0.135396518375242 0.171745152354571 0.155367231638418 0.139393939393939 0.273006134969325 0.0921658986175115 0.0732984293193717 0.128342245989305 0.157894736842105 0.19496855345912 0.163398692810458 0.0819672131147541 0.0900900900900901 0.121951219512195 0.450980392156863 0.2 0.115384615384615
"Arpc1a" 0.0304219823356232 0.0173913043478261 0.0355329949238579 0.0367504835589942 0.0304709141274238 0.0225988700564972 0.0303030303030303 0.0214723926380368 0.0138248847926267 0.0261780104712042 0.0267379679144385 0.0350877192982456 0.0188679245283019 0.0261437908496732 0.0327868852459016 0.045045045045045 0.0365853658536585 0.0196078431372549 0.0444444444444444 0.0384615384615385
"Tbck" 0.00588812561334642 0.0111801242236025 0.00338409475465313 0.0212765957446809 0.00831024930747922 0.0169491525423729 0.0212121212121212 0.0122699386503067 0.0138248847926267 0.00523560209424084 0.0053475935828877 0.0175438596491228 0.0251572327044025 0.0196078431372549 0.0163934426229508 0 0.024390243902439 0.0196078431372549 0 0.0384615384615385
"2610507B11Rik" 0.0431795878312071 0.022360248447205 0.038917089678511 0.0386847195357834 0.0498614958448753 0.0254237288135593 0.0545454545454545 0.0245398773006135 0.0414746543778802 0.00523560209424084 0.0427807486631016 0.0350877192982456 0.050314465408805 0.0522875816993464 0.0327868852459016 0.0540540540540541 0.0121951219512195 0.0588235294117647 0.0222222222222222 0
"Ppp1r11" 0.0235525024533857 0.0260869565217391 0.0287648054145516 0.0328820116054159 0.03601108033241 0.0254237288135593 0.0303030303030303 0.0582822085889571 0.0368663594470046 0.0157068062827225 0.0213903743315508 0.0233918128654971 0.0628930817610063 0.0065359477124183 0.040983606557377 0.036036036036036 0 0.0588235294117647 0.0666666666666667 0
"Cgn" 0.00196270853778214 0 0 0 0.00277008310249307 0 0.00303030303030303 0.00306748466257669 0.00460829493087558 0 0 0 0.0125786163522013 0 0 0 0 0 0 0
"Aftph" 0.0264965652600589 0.031055900621118 0.0321489001692047 0.0522243713733075 0.038781163434903 0.0141242937853107 0.0363636363636364 0.0429447852760736 0.0138248847926267 0.0104712041884817 0.0160427807486631 0.0175438596491228 0.0377358490566038 0.0326797385620915 0.0245901639344262 0.027027027027027 0.0121951219512195 0.0784313725490196 0.0222222222222222 0
"Btbd6" 0.00098135426889107 0.00124223602484472 0.00169204737732657 0 0.00831024930747922 0 0 0.00306748466257669 0 0 0.0106951871657754 0.00584795321637427 0 0 0 0 0.0121951219512195 0 0 0
"Derl2" 0.0235525024533857 0.0111801242236025 0.0169204737732657 0.00967117988394584 0.0193905817174515 0.0169491525423729 0.0242424242424242 0.0398773006134969 0.0276497695852535 0.0157068062827225 0.0213903743315508 0.0467836257309941 0.0314465408805031 0.0261437908496732 0.0327868852459016 0.018018018018018 0.024390243902439 0.0392156862745098 0.0222222222222222 0.0384615384615385
"Tapt1" 0.00294406280667321 0.00124223602484472 0.00846023688663283 0.00773694390715667 0 0 0.00606060606060606 0.00306748466257669 0 0 0 0 0 0 0 0 0.0121951219512195 0 0 0
"Acy1" 0.00490677134445535 0 0 0 0 0 0.00303030303030303 0 0.00460829493087558 0 0 0.00584795321637427 0.00628930817610063 0.0130718954248366 0 0.00900900900900901 0 0.0196078431372549 0 0
"Nfkb1" 0.0353287536800785 0.0372670807453416 0.038917089678511 0.0309477756286267 0.0277008310249307 0.0395480225988701 0.0151515151515152 0.0644171779141104 0.0230414746543779 0.0261780104712042 0.0320855614973262 0.0409356725146199 0.0314465408805031 0.0130718954248366 0.0573770491803279 0.045045045045045 0.0121951219512195 0.0588235294117647 0.133333333333333 0
"Naa50" 0.0157016683022571 0.0273291925465838 0.0304568527918782 0.0212765957446809 0.038781163434903 0.019774011299435 0.0242424242424242 0.0398773006134969 0.0138248847926267 0.0366492146596859 0.0267379679144385 0.0233918128654971 0.0566037735849057 0.0130718954248366 0.0245901639344262 0.036036036036036 0 0.0196078431372549 0.0222222222222222 0.0384615384615385
"Grk6" 0.013738959764475 0.0062111801242236 0.0050761421319797 0.00580270793036751 0.0332409972299169 0.00847457627118644 0.0121212121212121 0.00920245398773006 0.0138248847926267 0.0157068062827225 0 0 0.0251572327044025 0 0.00819672131147541 0.00900900900900901 0.0121951219512195 0.0392156862745098 0 0.0384615384615385
"Ccdc166" 0 0 0.00169204737732657 0.00193423597678917 0.00277008310249307 0 0 0 0 0.00523560209424084 0.0053475935828877 0 0 0 0 0 0 0 0 0
"Eefsec" 0.00490677134445535 0.00248447204968944 0.00169204737732657 0 0.00554016620498615 0 0 0 0 0.00523560209424084 0 0 0.0125786163522013 0 0 0 0.024390243902439 0.0196078431372549 0 0
"Rcsd1" 0.0323846908734053 0.031055900621118 0.0406091370558376 0.0425531914893617 0.0304709141274238 0.0282485875706215 0.0424242424242424 0.0245398773006135 0.0460829493087558 0.0366492146596859 0.0320855614973262 0.0409356725146199 0.0628930817610063 0.0326797385620915 0.040983606557377 0.027027027027027 0 0.0392156862745098 0 0
"Cux1" 0.0274779195289499 0.022360248447205 0.0219966159052453 0.0290135396518375 0.03601108033241 0.0536723163841808 0.0212121212121212 0.0582822085889571 0.00921658986175115 0.0157068062827225 0.0213903743315508 0.0233918128654971 0.0628930817610063 0.0196078431372549 0.0491803278688525 0.018018018018018 0.0121951219512195 0 0.0888888888888889 0.0384615384615385
"Nckap1l" 0.0392541707556428 0.0372670807453416 0.0355329949238579 0.0425531914893617 0.0443213296398892 0.0282485875706215 0.0272727272727273 0.0644171779141104 0.0506912442396313 0.0261780104712042 0.0320855614973262 0.0350877192982456 0.0566037735849057 0.0326797385620915 0.0245901639344262 0.036036036036036 0.0121951219512195 0.137254901960784 0 0.0384615384615385
"Gm48541" 0.00392541707556428 0.00248447204968944 0.00338409475465313 0.0058027079303675 0.00277008310249307 0.00564971751412429 0 0 0 0.00523560209424084 0 0 0 0 0.00819672131147541 0.00900900900900901 0 0 0 0
"Mthfs" 0.00785083415112856 0.00496894409937888 0.0135363790186125 0.0174081237911025 0.0166204986149584 0.00564971751412429 0.0151515151515152 0.0368098159509202 0.0184331797235023 0.0104712041884817 0.0106951871657754 0.0116959064327485 0.0125786163522013 0.0065359477124183 0.00819672131147541 0.027027027027027 0.0121951219512195 0.0196078431372549 0 0
"Arfgef1" 0.00785083415112856 0.0136645962732919 0.00338409475465313 0.0154738878143133 0.03601108033241 0.00564971751412429 0.0212121212121212 0.0276073619631902 0 0.0104712041884817 0 0.0175438596491228 0.0314465408805031 0.0065359477124183 0.0163934426229508 0.018018018018018 0.024390243902439 0 0.0666666666666667 0.0384615384615385
"Rpl21" 0.307163886162905 0.33167701863354 0.401015228426396 0.41972920696325 0.365650969529086 0.361581920903955 0.339393939393939 0.576687116564417 0.3963133640553 0.350785340314136 0.331550802139037 0.385964912280702 0.421383647798742 0.326797385620915 0.442622950819672 0.387387387387387 0.426829268292683 0.392156862745098 0.6 0.230769230769231
"Gm7079" 0.00588812561334642 0.0062111801242236 0.0050761421319797 0.00773694390715667 0.00277008310249307 0 0.00303030303030303 0.00920245398773006 0.0184331797235023 0.00523560209424084 0.0053475935828877 0.00584795321637427 0 0.0065359477124183 0.00819672131147541 0 0 0 0 0
"Zkscan2" 0 0 0 0.00193423597678917 0.00277008310249307 0.00564971751412429 0 0 0 0 0 0.00584795321637427 0 0 0 0 0 0 0 0
"Gpr137b" 0.0117762512266928 0.0149068322981366 0.0050761421319797 0.011605415860735 0.0277008310249307 0.0112994350282486 0.0181818181818182 0.0705521472392638 0.0230414746543779 0.00523560209424084 0.0267379679144385 0.00584795321637427 0.0125786163522013 0.0326797385620915 0.0163934426229508 0.036036036036036 0 0 0 0
"Fgfr1op" 0.00294406280667321 0.00372670807453416 0.00169204737732657 0.00773694390715667 0.00554016620498615 0 0.00303030303030303 0.00613496932515337 0 0.00523560209424084 0.0160427807486631 0.00584795321637427 0.0188679245283019 0.0065359477124183 0.0163934426229508 0 0 0 0.0222222222222222 0
"Wdr83os" 0.0323846908734053 0.0285714285714286 0.0219966159052453 0.0425531914893617 0.038781163434903 0.0338983050847458 0.0272727272727273 0.0552147239263804 0.00921658986175115 0.0157068062827225 0.0160427807486631 0.0409356725146199 0.0691823899371069 0.0392156862745098 0.0737704918032787 0.027027027027027 0.0365853658536585 0.117647058823529 0.0444444444444444 0.0769230769230769
"Mrpl3" 0.0196270853778214 0.0149068322981366 0.011844331641286 0.0174081237911025 0.0221606648199446 0.0225988700564972 0.00909090909090909 0.00920245398773006 0.0138248847926267 0.0157068062827225 0.0106951871657754 0.00584795321637427 0.0125786163522013 0.0065359477124183 0.0327868852459016 0.018018018018018 0.0121951219512195 0.0196078431372549 0 0
"Hexim2" 0.00392541707556428 0 0 0.00193423597678917 0 0.00564971751412429 0 0 0 0 0 0 0.00628930817610063 0 0 0 0 0 0 0
"Smug1" 0.00686947988223749 0.00745341614906832 0.00338409475465313 0.00967117988394584 0.0110803324099723 0 0.00606060606060606 0.00613496932515337 0 0 0 0 0.0125786163522013 0 0.00819672131147541 0.018018018018018 0 0 0 0
"Mfap1b" 0.0098135426889107 0.0149068322981366 0.011844331641286 0.00967117988394584 0.0138504155124654 0.0112994350282486 0 0.0153374233128834 0.00921658986175115 0.0104712041884817 0.0106951871657754 0.0175438596491228 0.0251572327044025 0 0 0 0 0 0.0222222222222222 0
"Epb42" 0.00196270853778214 0.00124223602484472 0.00169204737732657 0.00386847195357834 0.00277008310249307 0 0 0.00306748466257669 0 0 0.0053475935828877 0.00584795321637427 0 0 0 0 0.0121951219512195 0.0196078431372549 0 0
"Cul1" 0.0245338567222767 0.0198757763975155 0.0253807106598985 0.0309477756286267 0.0221606648199446 0.0169491525423729 0.0484848484848485 0.0460122699386503 0.0368663594470046 0.0157068062827225 0.0267379679144385 0.0233918128654971 0.0377358490566038 0 0.00819672131147541 0.018018018018018 0.0609756097560976 0.0196078431372549 0.0222222222222222 0.0384615384615385
