"0" "1" "2" "3" "4"
"Poglut1" 0.28125 0.0833333333333333 0.147540983606557 0.269230769230769 0.189189189189189
"Rxylt1" 0.34375 0.316666666666667 0.344262295081967 0.269230769230769 0.243243243243243
"Stim1" 0.1375 0.075 0.229508196721311 0.173076923076923 0.189189189189189
"Gtpbp10" 0.00625 0.0333333333333333 0.0327868852459016 0.0961538461538461 0.0540540540540541
"Cep78" 0.03125 0.0166666666666667 0.0163934426229508 0.0192307692307692 0
"Polr2c" 0.88125 0.683333333333333 0.655737704918033 0.846153846153846 0.459459459459459
"Zcchc24" 0.30625 0.183333333333333 0.311475409836066 0.307692307692308 0.405405405405405
"Katna1" 0.14375 0.0916666666666667 0.229508196721311 0.192307692307692 0.108108108108108
"Ezh2" 0.0375 0.025 0.0163934426229508 0.0384615384615385 0.027027027027027
"2700097O09Rik" 0.025 0.0583333333333333 0.0819672131147541 0.0769230769230769 0.027027027027027
"Wdr44" 0.0875 0.0833333333333333 0.163934426229508 0.115384615384615 0
"Pfn1" 11.425 10.8083333333333 11.1475409836066 8.86538461538461 6.10810810810811
"Elk4" 0.13125 0.1 0.180327868852459 0.0769230769230769 0.189189189189189
"Ndufaf8" 0.8875 0.958333333333333 0.704918032786885 0.903846153846154 0.72972972972973
"Ebpl" 0.49375 0.316666666666667 0.540983606557377 0.384615384615385 0.486486486486486
"Nlrc4" 0.00625 0.0333333333333333 0 0 0
"Pdgfrl" 0.06875 0.141666666666667 0.0491803278688525 0.115384615384615 1.56756756756757
"Hist1h1c" 0.575 0.375 0.688524590163934 0.5 0.216216216216216
"Prmt9" 0.0375 0.0166666666666667 0.0163934426229508 0 0.027027027027027
"Fst" 0.01875 0.175 0.0491803278688525 0.0769230769230769 0.891891891891892
"Ranbp9" 0.1125 0.0666666666666667 0.114754098360656 0.0576923076923077 0.108108108108108
"Gm8956" 0.06875 0 0.0163934426229508 0.0192307692307692 0
"Cacna1a" 0.05625 0.00833333333333333 0.0491803278688525 0.0384615384615385 0.027027027027027
"Ndufv2" 1.33125 1.34166666666667 1.31147540983607 1.28846153846154 1.10810810810811
"Syt12" 0.01875 0.00833333333333333 0.0163934426229508 0.0384615384615385 0
"Dpp10" 0.025 0.025 0.0327868852459016 0.0192307692307692 0
"Ccrl2" 0.0875 0.0666666666666667 0.0491803278688525 0.115384615384615 0.027027027027027
"Emg1" 0.7625 0.8 0.688524590163934 0.769230769230769 0.783783783783784
"Mllt6" 0.175 0.141666666666667 0.0819672131147541 0.173076923076923 0.027027027027027
"Prrx2" 0.03125 0.166666666666667 0.0983606557377049 1.73076923076923 0.648648648648649
"Cox6b1" 4.225 4.23333333333333 4.40983606557377 3.96153846153846 3.35135135135135
"Top1mt" 0.04375 0.00833333333333333 0.0819672131147541 0.115384615384615 0.027027027027027
"Fbxo36" 0.05625 0.025 0.0655737704918033 0.0576923076923077 0.027027027027027
"Papss2" 0.03125 0.0166666666666667 0.0491803278688525 0.0769230769230769 0.135135135135135
"Plpbp" 0.1125 0.2 0.213114754098361 0.211538461538462 0.108108108108108
"Rab11fip3" 0.05 0.025 0.0655737704918033 0.0384615384615385 0.054054054054054
"Nr2f2" 0.24375 0.15 0.573770491803279 0.423076923076923 2.35135135135135
"Ankrd37" 0.125 0.0166666666666667 0.0655737704918033 0.0192307692307692 0.0540540540540541
"Uxt" 0.1625 0.175 0.245901639344262 0.115384615384615 0.0540540540540541
"Nrip1" 0.125 0.116666666666667 0.262295081967213 0.153846153846154 0.189189189189189
"Ap1ar" 0.0875 0.0666666666666667 0.0327868852459016 0.0961538461538462 0.0810810810810811
"Cd82" 0.08125 0.116666666666667 0.147540983606557 0.0769230769230769 0.108108108108108
"Sun1" 0.2375 0.0333333333333333 0.213114754098361 0.134615384615385 0.162162162162162
"Cyp4f16" 0.01875 0.0166666666666667 0.0491803278688525 0.0769230769230769 0.0540540540540541
"Cul7" 0.05 0.025 0 0.0192307692307692 0.162162162162162
"Jmjd6" 0.1 0.05 0.245901639344262 0.153846153846154 0.243243243243243
"Rcan3" 0.025 0.0833333333333333 0.0983606557377049 0.0384615384615385 0
"Mrpl28" 0.51875 0.308333333333333 0.540983606557377 0.769230769230769 0.324324324324324
"Ctsh" 1.1625 1.26666666666667 1.29508196721311 0.538461538461538 2.08108108108108
"Itpr1" 0.75625 0.525 0.786885245901639 0.269230769230769 0.27027027027027
"1700123O20Rik" 0.225 0.25 0.409836065573771 0.365384615384615 0.378378378378378
"Mrpl49" 0.28125 0.233333333333333 0.19672131147541 0.192307692307692 0.27027027027027
"Stx7" 0.5 0.325 0.39344262295082 0.5 0.216216216216216
"Exoc7" 0.25625 0.108333333333333 0.278688524590164 0.173076923076923 0.216216216216216
"Grpel1" 0.78125 0.716666666666667 0.524590163934426 0.557692307692308 0.594594594594595
"Arl8a" 0.35 0.25 0.426229508196721 0.384615384615385 0.432432432432432
"Cluh" 0.05625 0.0166666666666667 0.114754098360656 0.0192307692307692 0
"Ppp1cb" 2.1875 1.925 2.0327868852459 1.28846153846154 0.702702702702703
"Gatb" 0.03125 0.00833333333333333 0.0327868852459016 0.0769230769230769 0.027027027027027
"Gm14326" 0.05 0.00833333333333333 0.0491803278688525 0 0
"Plekhm2" 0.06875 0.0666666666666667 0.0327868852459016 0.115384615384615 0.0810810810810811
"Rps21" 16.8375 15.825 16.4918032786885 16.9230769230769 13.4594594594595
"Ghdc" 0.0625 0.0583333333333333 0.0491803278688525 0.0192307692307692 0.0540540540540541
"Cmc2" 0.20625 0.0583333333333333 0.131147540983607 0.173076923076923 0.297297297297297
"Tfcp2" 0.09375 0.0583333333333333 0.0983606557377049 0.0192307692307692 0.0810810810810811
"Ylpm1" 0.1375 0.108333333333333 0.0983606557377049 0.0769230769230769 0.189189189189189
"Pdcl" 0.09375 0.116666666666667 0.19672131147541 0.153846153846154 0
"Faap100" 0.0625 0.025 0.0491803278688525 0.0769230769230769 0.0540540540540541
"2810025M15Rik" 0.1875 0.208333333333333 0.213114754098361 0.0576923076923077 0.162162162162162
"Bloc1s2" 0.11875 0.108333333333333 0.114754098360656 0.134615384615385 0.216216216216216
"Siah2" 0.04375 0.0916666666666667 0.0327868852459016 0.0769230769230769 0.0540540540540541
"Lrp3" 0.01875 0.05 0.0655737704918033 0.0192307692307692 0.027027027027027
"AC116766.1" 0.09375 0.125 0.114754098360656 0.0961538461538461 0.216216216216216
"Brcc3" 0.2375 0.0666666666666667 0.147540983606557 0.153846153846154 0.108108108108108
"Tuba1a" 1.33125 1.79166666666667 1.52459016393443 1.55769230769231 5.10810810810811
"Rad23a" 0.10625 0.0333333333333333 0.0819672131147541 0.0961538461538462 0.135135135135135
"Smoc1" 0.61875 0.9 0.60655737704918 2.13461538461538 1.27027027027027
"Ctif" 0.0625 0.158333333333333 0.163934426229508 0 0.054054054054054
"mt-Nd1" 34.875 37.85 33.9180327868852 32.1538461538462 34.0810810810811
"Mtfr1l" 0.44375 0.258333333333333 0.39344262295082 0.365384615384615 0.54054054054054
"Xpo5" 0.0375 0.0416666666666667 0.0163934426229508 0.0192307692307692 0.027027027027027
"Pgp" 0.3625 0.316666666666667 0.426229508196721 0.288461538461538 0.27027027027027
"Sema3a" 0.06875 0.00833333333333333 0.0327868852459016 0.0192307692307692 0
"Nebl" 0.01875 0.0166666666666667 0.0491803278688525 0.0769230769230769 0.027027027027027
"Eepd1" 0.01875 0.00833333333333333 0.0163934426229508 0.115384615384615 0
"Ccdc9b" 0.14375 0.125 0.213114754098361 0 0.027027027027027
"Gm45716" 0.11875 0.0333333333333333 0.0655737704918033 0.0384615384615384 0
"Ace" 0.21875 0.275 0.442622950819672 0.442307692307692 1.21621621621622
"Pitpnb" 0.26875 0.133333333333333 0.229508196721311 0.25 0.162162162162162
"Atcay" 0.03125 0 0 0.0192307692307692 0
"Actn1" 5.125 3.44166666666667 5.85245901639344 3.94230769230769 1.16216216216216
"Dclre1b" 0.01875 0.0166666666666667 0.0655737704918033 0.0192307692307692 0.135135135135135
"Galnt16" 0.24375 0.116666666666667 0.213114754098361 0.153846153846154 0.0540540540540541
"Yes1" 0.08125 0.05 0.0819672131147541 0.0576923076923077 0
"Rad9a" 0.025 0.0166666666666667 0 0.0384615384615385 0
"Rbm3" 2.1875 2.23333333333333 1.63934426229508 2.19230769230769 2.40540540540541
"Pprc1" 0.0375 0.0166666666666667 0.0491803278688525 0.0192307692307692 0.108108108108108
"Plxnb1" 0.0625 0.00833333333333333 0.0491803278688525 0.0384615384615385 0
"Sfpq" 0.3125 0.266666666666667 0.327868852459016 0.211538461538462 0.297297297297297
"Pip4k2c" 0.1875 0.1 0.295081967213115 0.173076923076923 0.27027027027027
"Snx17" 0.78125 0.675 0.688524590163934 0.673076923076923 0.621621621621622
"Mpp1" 0.19375 0.141666666666667 0.245901639344262 0.115384615384615 0.0810810810810811
"Atg5" 0.14375 0.116666666666667 0.163934426229508 0.0961538461538462 0.0810810810810811
"Nelfa" 0.08125 0.1 0.114754098360656 0.0192307692307692 0.108108108108108
"Anks1" 0.05 0.0666666666666667 0.0983606557377049 0.0576923076923077 0
"Snx22" 0.125 0.1 0.0655737704918033 0.115384615384615 0.189189189189189
"Asns" 0.01875 0.0583333333333333 0.0491803278688525 0.0576923076923077 0
"Ubap2" 0.1625 0.025 0.131147540983607 0.0576923076923077 0.162162162162162
"Vmn1r18" 0.01875 0.025 0 0.0192307692307692 0
"Spns1" 0.14375 0.0583333333333333 0.147540983606557 0.0961538461538462 0.216216216216216
"Cnot10" 0.15625 0.0916666666666667 0.262295081967213 0.0769230769230769 0.135135135135135
"Strada" 0.06875 0.0583333333333333 0.0163934426229508 0.0384615384615385 0.0540540540540541
"Jpt2" 0.04375 0.05 0.0327868852459016 0 0.135135135135135
"Eef2k" 0.21875 0.191666666666667 0.147540983606557 0.153846153846154 0.108108108108108
"Rab5c" 0.4625 0.408333333333333 0.639344262295082 0.692307692307692 0.351351351351351
"Oaz3" 0.025 0.00833333333333333 0.0163934426229508 0 0.027027027027027
"Bcl2" 0.45625 0.233333333333333 0.475409836065574 0.288461538461538 0.324324324324324
"Chek2" 0.06875 0.0833333333333333 0.0983606557377049 0.0961538461538462 0.108108108108108
"Tmem181a" 0.01875 0.0166666666666667 0 0.0384615384615385 0
"Bap1" 0.05625 0.025 0.0655737704918033 0.0576923076923077 0.027027027027027
"Gipc2" 0.13125 0.116666666666667 0.131147540983607 0.0192307692307692 0.054054054054054
"Tmem127" 0.1 0.108333333333333 0.0655737704918033 0.0576923076923077 0.189189189189189
"Zfp758" 0.025 0.0666666666666667 0.0327868852459016 0.0192307692307692 0
"Trim6" 0.025 0 0.0327868852459016 0.0384615384615385 0
"Ssbp4" 0.5375 0.341666666666667 0.459016393442623 0.596153846153846 0.405405405405405
"Tmbim1" 0.5875 0.45 0.622950819672131 0.346153846153846 0.648648648648649
"Mgme1" 0.06875 0.0166666666666667 0.0491803278688525 0.0576923076923077 0.0540540540540541
"Nacad" 0.09375 0.0166666666666667 0.0983606557377049 0.134615384615385 0
"Ube2c" 0.01875 0.0166666666666667 0.0655737704918033 0 0.0810810810810811
"Wars2" 0.01875 0.0333333333333333 0.0163934426229508 0 0
"Egfr" 0.06875 0.0833333333333333 0.0491803278688525 0.0961538461538462 0.189189189189189
"Eif3i" 1.7 1.29166666666667 1.81967213114754 1.67307692307692 1.02702702702703
"Commd6" 0.49375 0.266666666666667 0.540983606557377 0.5 0.378378378378378
"Dgcr8" 0.0125 0.00833333333333333 0.0163934426229508 0.0192307692307692 0
"Zfyve16" 0.06875 0.0666666666666667 0.0327868852459016 0.0384615384615385 0.027027027027027
"Ccl25" 0.05 0.00833333333333333 0.0163934426229508 0.0192307692307692 0.054054054054054
"Sept8" 0.125 0.133333333333333 0.0983606557377049 0.0961538461538462 0.189189189189189
"Trim65" 0.0875 0.0583333333333333 0.0819672131147541 0.0576923076923077 0.027027027027027
"Gstt2" 0.1625 0.233333333333333 0.180327868852459 0.173076923076923 0.0810810810810811
"Mlycd" 0.11875 0.05 0.0655737704918033 0.0769230769230769 0.027027027027027
"Usp5" 0.30625 0.1 0.262295081967213 0.192307692307692 0
"Ptgfr" 0.00625 0.00833333333333333 0 0 0.27027027027027
"Nat9" 0.13125 0.125 0.147540983606557 0.211538461538462 0.189189189189189
"Rps20" 7.85 7.59166666666667 7.78688524590164 7.92307692307692 5.97297297297297
"Slfn8" 0.01875 0.0333333333333333 0.0491803278688525 0.0192307692307692 0.027027027027027
"Hebp1" 0.58125 0.491666666666667 0.524590163934426 0.384615384615385 0.324324324324324
"9530068E07Rik" 0.8875 0.925 0.918032786885246 1.09615384615385 0.459459459459459
"Cst6" 0.01875 0.0166666666666667 0.0163934426229508 0.0192307692307692 0.027027027027027
"Pcf11" 0.13125 0.075 0.114754098360656 0.0576923076923077 0.027027027027027
"Gpank1" 0.14375 0.0416666666666667 0.0655737704918033 0.192307692307692 0.0540540540540541
"Parp16" 0.01875 0.00833333333333333 0 0.0192307692307692 0
"Rbm42" 0.69375 0.425 0.737704918032787 0.692307692307692 0.513513513513513
"Lnpep" 0.60625 0.458333333333333 0.786885245901639 0.365384615384615 0.189189189189189
"Mydgf" 0.56875 0.583333333333333 0.639344262295082 0.692307692307692 0.756756756756757
"Coa3" 1.03125 0.958333333333333 0.918032786885246 0.961538461538461 0.72972972972973
"BC030499" 0.0125 0.0833333333333333 0.0163934426229508 0.0384615384615385 0.027027027027027
"Gm10645" 0 0.0166666666666667 0.0491803278688525 0 0
"Nmrk1" 0.04375 0.05 0.0163934426229508 0.134615384615385 0.0810810810810811
"D11Wsu47e" 0.0375 0.025 0.0491803278688525 0.0384615384615385 0
"Ufm1" 0.3625 0.466666666666667 0.426229508196721 0.576923076923077 0.351351351351351
"Olfr873" 0.03125 0.00833333333333333 0 0 0.108108108108108
"Uggt1" 0.1125 0.075 0.147540983606557 0.211538461538462 0.0540540540540541
"Lrp10" 0.30625 0.275 0.295081967213115 0.269230769230769 0.0810810810810811
"Ext1" 0.38125 0.325 0.573770491803279 0.346153846153846 0.297297297297297
"Klf10" 0.48125 0.475 0.540983606557377 0.288461538461538 0.783783783783784
"Rita1" 0.0875 0.0583333333333333 0.114754098360656 0.0384615384615385 0.162162162162162
"Mboat2" 0.01875 0.00833333333333333 0.0163934426229508 0.0192307692307692 0.0810810810810811
"Nipsnap2" 0.14375 0.0916666666666667 0.213114754098361 0.25 0.135135135135135
"Cdyl" 0.06875 0.0583333333333333 0.0491803278688525 0.0384615384615385 0.216216216216216
"Ppih" 0.1 0.141666666666667 0.0819672131147541 0.134615384615385 0.0810810810810811
"Olfr45" 0.00625 0.025 0 0 0
"Ppp6r1" 0.06875 0.0166666666666667 0.0327868852459016 0.0384615384615385 0.0540540540540541
"Dennd4a" 0.10625 0.175 0.114754098360656 0.192307692307692 0.162162162162162
"Usp13" 0.0875 0.0333333333333333 0.0491803278688525 0.0769230769230769 0.027027027027027
"Ss18l2" 0.425 0.358333333333333 0.622950819672131 0.384615384615385 0.432432432432432
"Klhl2" 0.025 0.075 0.0163934426229508 0.0384615384615385 0
"Spcs1" 1.6 1.54166666666667 1.59016393442623 2.19230769230769 2.2972972972973
"Olfr374" 0.0125 0.00833333333333333 0.0163934426229508 0.0192307692307692 0
"Wscd2" 0.19375 0.0916666666666667 0.131147540983607 0.0576923076923077 0.0810810810810811
"Dnajc1" 0.4125 0.375 0.573770491803279 0.519230769230769 0.567567567567568
"Smyd4" 0.025 0.00833333333333333 0.0327868852459016 0.0192307692307692 0
"Ube2l6" 0.1125 0.116666666666667 0.0655737704918033 0.153846153846154 0.324324324324324
"Speg" 0.85625 0.716666666666667 0.786885245901639 0.653846153846154 0
"Plcd3" 0.025 0.0166666666666667 0.0327868852459016 0.0384615384615385 0.108108108108108
"Ap2s1" 1.14375 1.13333333333333 1.0327868852459 0.923076923076923 1.02702702702703
"Pkig" 0.98125 0.95 0.901639344262295 0.576923076923077 0.513513513513513
"Ago2" 0.30625 0.233333333333333 0.295081967213115 0.211538461538462 0.135135135135135
"Dcaf6" 0.125 0.1 0.19672131147541 0.153846153846154 0.0810810810810811
"Ttll12" 0.01875 0 0.0491803278688525 0 0.108108108108108
"Tmem230" 0.14375 0.0666666666666667 0.147540983606557 0.211538461538462 0.243243243243243
"Ythdc1" 0.30625 0.3 0.426229508196721 0.384615384615385 0.243243243243243
"Zfp592" 0.06875 0.025 0.0819672131147541 0.0192307692307692 0.0810810810810811
"Acsl5" 0.09375 0.116666666666667 0.180327868852459 0.153846153846154 0.189189189189189
"Gtf2h1" 0.0875 0.0666666666666667 0.163934426229508 0.0769230769230769 0.135135135135135
"Eif4g3" 0.23125 0.108333333333333 0.245901639344262 0.307692307692308 0.297297297297297
"Wdfy1" 0.275 0.225 0.245901639344262 0.173076923076923 0.027027027027027
"Eif3k" 2.425 2.45833333333333 2.18032786885246 2.71153846153846 2.7027027027027
"Mterf2" 0.03125 0.0416666666666667 0 0.0384615384615385 0
"Tesk2" 0.025 0.00833333333333333 0 0 0.0540540540540541
"Heca" 0.18125 0.075 0.0983606557377049 0.0961538461538461 0.0810810810810811
"Cdc40" 0.13125 0.15 0.114754098360656 0.115384615384615 0.162162162162162
"Akap17b" 0.04375 0.0333333333333333 0.0983606557377049 0.0384615384615385 0
"Ccdc181" 0.05625 0.025 0.0983606557377049 0.0576923076923077 0
"Rack1" 3.725 3.74166666666667 3.54098360655738 3.44230769230769 3.10810810810811
"Swsap1" 0.04375 0.0333333333333333 0.0655737704918033 0 0.027027027027027
"Zbtb48" 0.0125 0.0166666666666667 0 0.0192307692307692 0
"Tmem67" 0.0375 0.025 0.0491803278688525 0.0769230769230769 0
"Luzp1" 0.56875 0.233333333333333 0.557377049180328 0.653846153846154 0.324324324324324
"Ctdspl" 0.30625 0.216666666666667 0.360655737704918 0.557692307692308 0.243243243243243
"Tor4a" 0.0125 0.05 0.0163934426229508 0 0
"Myzap" 0.00625 0.0333333333333333 0.0655737704918033 0.0576923076923077 0.027027027027027
"Lysmd2" 0.19375 0.166666666666667 0.311475409836066 0.365384615384615 0.378378378378378
"Pdp1" 0.15625 0.0666666666666667 0.131147540983607 0.0961538461538462 0.135135135135135
"Rnf166" 0.1625 0.166666666666667 0.229508196721311 0.115384615384615 0.108108108108108
"Rab39b" 0.025 0.00833333333333333 0.0163934426229508 0.0192307692307692 0
"Zfp704" 0.28125 0.158333333333333 0.180327868852459 0.0961538461538461 0.0810810810810811
"Nrp1" 0.15 0.241666666666667 0.0491803278688525 0.173076923076923 0.675675675675676
"Gm10478" 0.01875 0.0166666666666667 0.0491803278688525 0 0.027027027027027
"Rfk" 0.225 0.108333333333333 0.131147540983607 0.153846153846154 0.189189189189189
"Bicd2" 0.14375 0.075 0.213114754098361 0.192307692307692 0.189189189189189
"Vcp" 0.9875 0.95 0.770491803278688 0.923076923076923 0.72972972972973
"Tinf2" 0.05625 0.0166666666666667 0 0.0192307692307692 0.054054054054054
"Sag" 0.05625 0.05 0.0327868852459016 0.0192307692307692 0.027027027027027
"Btf3l4" 0.0875 0.133333333333333 0.0819672131147541 0.0961538461538462 0.135135135135135
"Vldlr" 0.4375 0.183333333333333 0.524590163934426 0.288461538461538 0.0540540540540541
"Ucp2" 0 0.3 0.0163934426229508 0 0
"Pa2g4" 0.45 0.4 0.540983606557377 0.653846153846154 0.324324324324324
"Prr15" 0.0625 0.0833333333333333 0.508196721311475 0.0384615384615385 0
"Lsm3" 0.69375 0.275 0.786885245901639 0.5 0.162162162162162
"Kansl1" 0.125 0.108333333333333 0.311475409836066 0.115384615384615 0.108108108108108
"Vps29" 0.925 0.858333333333333 0.754098360655738 0.846153846153846 0.648648648648649
"Adk" 0.7375 0.691666666666667 0.639344262295082 0.923076923076923 0.621621621621622
"Nr2c1" 0.05 0.025 0.0655737704918033 0.0192307692307692 0.027027027027027
"Sbds" 0.625 0.525 0.573770491803279 0.653846153846154 0.567567567567568
"Dhx34" 0.01875 0 0.0491803278688525 0 0
"Capn6" 0.00625 0.025 0 0.0384615384615385 0
"Msrb2" 0.19375 0.1 0.163934426229508 0.115384615384615 0.351351351351351
"Sergef" 0.05625 0.0416666666666667 0.0491803278688525 0.0384615384615385 0
"Fam20c" 0.1625 0.133333333333333 0.163934426229508 0.153846153846154 0.243243243243243
"Ino80e" 0.20625 0.158333333333333 0.163934426229508 0.153846153846154 0.135135135135135
"Ubr2" 0.14375 0.133333333333333 0.180327868852459 0.0576923076923077 0.189189189189189
"Zfp703" 0.29375 0.116666666666667 0.327868852459016 0.25 0.162162162162162
"Itfg1" 0.33125 0.3 0.262295081967213 0.423076923076923 0.351351351351351
"Hspa13" 0.13125 0.166666666666667 0.131147540983607 0.230769230769231 0.216216216216216
"Csgalnact1" 0.00625 0.0166666666666667 0.0327868852459016 0 0
"Polr3e" 0.05625 0.0166666666666667 0.131147540983607 0 0.027027027027027
"Ptprr" 0 0.0166666666666667 0.0163934426229508 0.0961538461538462 0.027027027027027
"Fis1" 1.55625 1.525 1.36065573770492 1.80769230769231 1.45945945945946
"Idh3g" 0.5125 0.466666666666667 0.868852459016393 0.730769230769231 0.297297297297297
"Dld" 0.1875 0.133333333333333 0.163934426229508 0.230769230769231 0.216216216216216
"Dbn1" 0.1625 0.0666666666666667 0.114754098360656 0.134615384615385 0.027027027027027
"Slc22a3" 0.01875 0.00833333333333333 0.0327868852459016 0.0384615384615385 0
"Pycr2" 0.275 0.191666666666667 0.344262295081967 0.0576923076923077 0.216216216216216
"Rgs7bp" 0.35 0.241666666666667 0.180327868852459 0.326923076923077 0.135135135135135
"Afg3l1" 0.1 0.15 0.0983606557377049 0.192307692307692 0.216216216216216
"Epc1" 0.10625 0.1 0.0491803278688525 0.0576923076923077 0.027027027027027
"Trappc9" 0.08125 0.0333333333333333 0.0819672131147541 0.0576923076923077 0.027027027027027
"Olfr1250" 0.04375 0.0916666666666666 0.0327868852459016 0.0192307692307692 0.054054054054054
"Mrps10" 0.1125 0.0916666666666667 0.262295081967213 0.211538461538462 0.216216216216216
"Cd164" 0.4625 0.4 0.557377049180328 0.615384615384615 0.459459459459459
"Entpd6" 0.025 0.05 0.0491803278688525 0.0192307692307692 0
"Fam174a" 0.4375 0.358333333333333 0.524590163934426 0.442307692307692 0.297297297297297
"Dclre1c" 0.0125 0.0166666666666667 0.0163934426229508 0.0192307692307692 0.0540540540540541
"Rgs10" 0.0875 0.35 0.131147540983607 0.269230769230769 0.162162162162162
"Zan" 0.03125 0.00833333333333333 0.0655737704918033 0 0.054054054054054
"Sbf2" 0.1375 0.0916666666666667 0.19672131147541 0.173076923076923 0.027027027027027
"Unc119" 0.53125 0.208333333333333 0.360655737704918 0.211538461538462 0.108108108108108
"Naaa" 0.09375 0.05 0.131147540983607 0.0769230769230769 0.135135135135135
"Pgap1" 0.025 0.0166666666666667 0.0491803278688525 0 0
"Slc20a1" 0.03125 0.0666666666666667 0.0491803278688525 0.0384615384615385 0.027027027027027
"Zfp275" 0.04375 0.0166666666666667 0.0327868852459016 0 0.027027027027027
"Zyg11b" 0.1625 0.075 0.180327868852459 0.0961538461538462 0.0810810810810811
"Mrps30" 0.175 0.0666666666666667 0.245901639344262 0.192307692307692 0.135135135135135
"Nipbl" 0.425 0.208333333333333 0.39344262295082 0.403846153846154 0.459459459459459
"Fcf1" 0.33125 0.275 0.475409836065574 0.365384615384615 0.486486486486486
"Tm7sf3" 0.1125 0.15 0.131147540983607 0.173076923076923 0.351351351351351
"Poll" 0.03125 0.00833333333333333 0.0983606557377049 0 0.108108108108108
"Fos" 5.05 3.86666666666667 6.42622950819672 2.78846153846154 5.02702702702703
"Csnk1g3" 0.09375 0.0583333333333333 0.0819672131147541 0.0576923076923077 0.0810810810810811
"Slc46a1" 0.00625 0.00833333333333333 0.0655737704918033 0.0192307692307692 0
"Ankrd35" 0.00625 0.00833333333333333 0.0163934426229508 0.0192307692307692 0.027027027027027
"Dnm1" 0 0.0166666666666667 0 0.0384615384615385 0.108108108108108
"Birc3" 0.025 0.05 0.0327868852459016 0.0576923076923077 0.135135135135135
"Dnttip2" 0.2625 0.233333333333333 0.147540983606557 0.211538461538462 0.189189189189189
"Atp5l" 4.8875 4.83333333333333 4.45901639344262 5.11538461538462 4.24324324324324
"Zhx3" 0.14375 0.141666666666667 0.114754098360656 0.0576923076923077 0.0810810810810811
"Prdm15" 0.05 0.05 0.0163934426229508 0.115384615384615 0.0810810810810811
"Abcb1b" 0.03125 0.0833333333333333 0.114754098360656 0.0384615384615385 0.135135135135135
"1110004F10Rik" 1 0.95 0.770491803278688 1 0.837837837837838
"Cyc1" 1.0125 1.13333333333333 1 1.01923076923077 0.864864864864865
"Cox7a2" 4.79375 4.19166666666667 4.40983606557377 4.57692307692308 2.86486486486486
"Aars2" 0.00625 0.00833333333333333 0.0327868852459016 0.0192307692307692 0
"Sntb2" 0.225 0.3 0.213114754098361 0.192307692307692 0.324324324324324
"Ifitm2" 3.9625 5.23333333333333 3.26229508196721 3.76923076923077 6.89189189189189
"Igip" 0.05625 0.0583333333333333 0.163934426229508 0.134615384615385 0.162162162162162
"Lims1" 0.3875 0.225 0.360655737704918 0.192307692307692 0.162162162162162
"Numbl" 0.1 0.0166666666666667 0.0819672131147541 0.134615384615385 0.243243243243243
"Tagln" 86.08125 52.175 83.7377049180328 46.9038461538462 3.78378378378378
"Prkaca" 0.45 0.3 0.426229508196721 0.326923076923077 0.216216216216216
"Gm12216" 0.05 0.133333333333333 0.0655737704918033 0.0576923076923077 0.378378378378378
"Ankrd10" 0.30625 0.125 0.278688524590164 0.0961538461538462 0.135135135135135
"Socs2" 0.16875 0.241666666666667 0.311475409836066 0.192307692307692 0.27027027027027
"Napepld" 0.24375 0.133333333333333 0.344262295081967 0.153846153846154 0.027027027027027
"Ptar1" 0.08125 0.116666666666667 0.0983606557377049 0.115384615384615 0.0540540540540541
"Ankub1" 0.0125 0.00833333333333333 0.0327868852459016 0 0
"Pole4" 0.55 0.383333333333333 0.442622950819672 0.403846153846154 0.351351351351351
"B3galnt1" 0.0875 0.133333333333333 0.0327868852459016 0.153846153846154 0.0810810810810811
"Fn3krp" 0.03125 0.0166666666666667 0.229508196721311 0.0384615384615385 0
"Copb1" 0.39375 0.133333333333333 0.295081967213115 0.25 0.27027027027027
"Fzr1" 0.1125 0.1 0.0491803278688525 0.115384615384615 0.108108108108108
"Rpusd3" 0.0375 0.0166666666666667 0.0491803278688525 0.0384615384615385 0
"Arpc5l" 0.88125 0.966666666666667 0.934426229508197 0.807692307692308 0.567567567567568
"Stat5a" 0.04375 0.0583333333333333 0.114754098360656 0.0961538461538462 0.0810810810810811
"Sf3b4" 0.34375 0.283333333333333 0.245901639344262 0.403846153846154 0.297297297297297
"Polg2" 0.11875 0.05 0.0819672131147541 0.230769230769231 0.0810810810810811
"Ndn" 0.10625 0.108333333333333 0.131147540983607 0.134615384615385 0.378378378378378
"Coq10a" 0.11875 0.133333333333333 0.163934426229508 0.134615384615385 0.135135135135135
"Homer3" 0.05 0.133333333333333 0.0491803278688525 0.0384615384615385 0.216216216216216
"U2af2" 0.26875 0.125 0.245901639344262 0.461538461538462 0.162162162162162
"Tmem258" 1.66875 2.14166666666667 1.85245901639344 2.15384615384615 2.24324324324324
"Fosb" 0.1875 0.191666666666667 0.311475409836066 0.173076923076923 0.648648648648649
"Lrrc75b" 0.04375 0.0166666666666667 0.0327868852459016 0 0
"Lrch1" 0.11875 0.00833333333333333 0.0655737704918033 0.0961538461538462 0.108108108108108
"Eef1akmt2" 0.1375 0.0666666666666667 0.295081967213115 0.288461538461538 0.27027027027027
"Ubash3a" 0.0125 0.0333333333333333 0.0163934426229508 0.0769230769230769 0.027027027027027
"Ptpn9" 0.0625 0.025 0.0819672131147541 0.0961538461538462 0.108108108108108
